srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
244.3.160.239,38037,177.124.75.164,80,TCP,40,40,0,0,0,0,0,0,0,0,0
77.197.128.151,44572,41.177.26.15,80,TCP,320,40,40,40,40,40,40,40,40,0,0
253.244.230.213,1985,210.218.218.164,1985,UDP,3936,48,48,48,48,48,48,48,48,48,48
244.3.31.192,1985,210.218.218.164,1985,UDP,7968,48,48,48,48,48,48,48,48,48,48
244.3.34.61,1065,244.3.41.84,23,TCP,11013,54,40,50,40,40,40,57,40,54,40
41.177.24.249,1985,210.218.218.164,1985,UDP,11952,48,48,48,48,48,48,48,48,48,48
41.177.3.192,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
177.124.75.164,80,244.3.160.239,38037,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.41.84,23,244.3.34.61,1065,TCP,97747,890,1300,1300,91,333,691,746,60,566,471
41.177.3.224,48741,41.177.117.184,1607,TCP,35256,40,349,40,349,40,349,40,349,40,349
41.177.26.176,80,122.39.210.202,41648,TCP,11360,1420,1420,1420,1420,1420,1420,1420,1420,0,0
244.3.41.213,1985,210.218.218.164,1985,UDP,4032,48,48,48,48,48,48,48,48,48,48
244.3.160.239,80,244.3.213.210,5827,TCP,809,308,421,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.213.210,15229,TCP,818,308,430,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.213.210,6233,TCP,655,308,267,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.213.210,11376,TCP,520,307,133,40,40,0,0,0,0,0,0
244.3.79.4,1541,41.177.98.220,7030,TCP,30338,113,168,40,137,40,113,168,40,137,40
244.3.160.239,80,244.3.213.210,12550,TCP,470,307,83,40,40,0,0,0,0,0,0
244.3.164.217,49341,244.3.164.161,137,UDP,312,78,78,78,78,0,0,0,0,0,0
244.3.160.239,80,244.3.213.210,5147,TCP,497,307,110,40,40,0,0,0,0,0,0
41.177.98.220,7030,244.3.79.4,1541,TCP,48491,149,266,316,149,40,308,358,149,300,350
244.3.164.41,1985,210.218.218.164,1985,UDP,7968,48,48,48,48,48,48,48,48,48,48
244.3.93.198,1904,41.177.241.254,3389,TCP,8960,40,40,40,40,40,40,40,40,40,40
41.177.98.57,59731,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59731,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,59732,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59732,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,59733,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59733,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.3.224,51349,41.177.117.184,1618,TCP,35605,349,40,349,40,349,40,920,1420,158,370
41.177.117.184,1618,41.177.3.224,51349,TCP,38586,430,430,430,920,1420,442,237,987,494,237
244.3.213.210,5827,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,6233,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,15229,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,11376,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,12550,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,5147,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.213.210,2990,244.3.160.239,80,TCP,1525,48,40,1317,40,40,40,0,0,0,0
244.3.160.239,80,244.3.213.210,2990,TCP,585,48,40,307,110,40,40,0,0,0,0
244.3.213.210,13778,244.3.160.239,80,TCP,1520,48,40,1312,40,40,40,0,0,0,0
244.3.213.210,8598,244.3.160.239,80,TCP,1562,48,40,1314,40,40,40,40,0,0,0
244.3.213.210,6130,244.3.160.239,80,TCP,1488,48,40,1320,40,40,0,0,0,0,0
244.3.160.239,80,244.3.213.210,13778,TCP,4393,48,40,310,1500,1219,1196,40,40,0,0
244.3.213.210,12563,244.3.160.239,80,TCP,1574,48,40,1326,40,40,40,40,0,0,0
244.3.213.210,5379,244.3.160.239,80,TCP,1509,48,40,1341,40,40,0,0,0,0,0
244.3.160.239,80,244.3.213.210,8598,TCP,4560,48,40,309,1500,1219,1364,40,40,0,0
244.3.160.239,80,244.3.213.210,6130,TCP,942,48,40,308,466,40,40,0,0,0,0
244.3.160.239,80,244.3.213.210,12563,TCP,5963,48,40,309,1500,1219,1500,1267,40,40,0
244.3.160.239,80,244.3.213.210,5379,TCP,1463,48,40,1295,40,40,0,0,0,0,0
244.3.210.41,1985,210.218.218.164,1985,UDP,8768,48,48,44,44,48,48,48,48,48,48
244.3.160.239,38137,204.48.176.121,80,TCP,1415,48,40,1207,40,40,40,0,0,0,0
244.3.160.239,38138,204.48.176.121,80,TCP,1450,48,40,1202,40,40,40,40,0,0,0
41.177.3.224,51334,41.177.117.184,1618,TCP,35250,349,40,349,40,349,40,921,1420,158,370
244.3.160.239,38139,204.48.176.121,80,TCP,1452,48,40,1204,40,40,40,40,0,0,0
41.177.117.184,1618,41.177.3.224,51334,TCP,38049,430,430,430,920,1420,442,237,986,494,237
244.3.160.239,38140,204.48.176.121,80,TCP,1504,48,40,1216,40,40,40,40,40,0,0
244.3.160.239,38141,204.48.176.121,80,TCP,1418,48,40,1210,40,40,40,0,0,0,0
244.3.160.239,38142,204.48.176.121,80,TCP,1439,48,40,1231,40,40,40,0,0,0,0
41.106.176.15,42496,41.177.241.46,443,TCP,4747,169,169,169,169,169,169,169,169,169,73
41.177.241.46,443,41.106.176.15,42496,TCP,2982,40,40,40,40,40,40,40,40,40,40
244.3.153.204,137,244.3.31.251,137,UDP,864,96,96,96,96,96,96,96,96,96,0
253.254.77.24,3601,253.37.253.43,23,TCP,4764,57,57,40,40,50,50,40,40,57,57
253.37.253.43,23,253.254.77.24,3601,TCP,28161,1420,121,1420,72,437,1078,446,318,1410,945
244.3.160.204,58289,244.3.160.89,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4001,244.3.160.204,58289,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58290,244.3.160.89,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4002,244.3.160.204,58290,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58291,244.3.160.89,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2048,244.3.160.204,58291,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58292,244.3.160.89,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.89,80,244.3.160.204,58292,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,58293,244.3.160.89,443,TCP,252,44,88,40,40,40,0,0,0,0,0
244.3.160.89,443,244.3.160.204,58293,TCP,3309,44,40,1500,1500,105,40,40,40,0,0
244.3.160.204,58294,244.3.160.89,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2784,244.3.160.204,58294,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58295,244.3.160.254,4000,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,4000,244.3.160.204,58295,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,58296,244.3.160.254,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4001,244.3.160.204,58296,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58297,244.3.160.254,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4002,244.3.160.204,58297,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58298,244.3.160.254,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2048,244.3.160.204,58298,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58299,244.3.160.254,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,443,244.3.160.204,58299,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,58300,244.3.160.254,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,80,244.3.160.204,58300,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,58301,244.3.160.239,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,58301,TCP,124,44,40,40,0,0,0,0,0,0,0
41.177.161.164,1985,210.218.218.164,1985,UDP,13008,48,48,48,48,48,48,48,48,48,48
244.3.160.204,58302,244.3.160.239,8080,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.239,8080,244.3.160.204,58302,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,58303,244.3.160.239,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.160.204,58303,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.64.188,49908,41.177.241.46,443,UDP,543205,185,169,169,169,169,185,169,185,169,169
244.3.153.197,51619,41.177.230.130,137,UDP,10752,96,96,96,96,96,96,96,96,96,96
244.3.153.197,52923,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
41.177.3.203,37085,41.177.202.202,53,UDP,66,66,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.3.203,37085,UDP,206,206,0,0,0,0,0,0,0,0,0
77.197.128.142,56731,41.177.26.176,80,TCP,677,48,40,349,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.142,56731,TCP,12013,48,40,1500,1010,1475,87,1500,754,1500,929
244.3.210.254,19813,244.3.3.185,1742,TCP,276,52,40,52,40,52,40,0,0,0,0
244.3.153.197,53612,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
244.3.153.197,52278,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
145.95.41.192,1985,210.218.218.164,1985,UDP,3984,48,48,48,48,48,48,48,48,48,48
41.177.18.41,1985,210.218.218.164,1985,UDP,4288,48,48,48,48,48,48,48,48,44,48
244.3.153.197,51844,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
41.177.26.176,80,77.197.128.164,34325,TCP,11612,1500,1010,1500,45,1500,754,1500,400,1500,1181
244.3.39.224,49271,41.177.241.46,443,UDP,277240,233,137,233,137,1049,377,137,1049,425,137
244.3.153.34,52693,41.177.24.241,5222,TCP,1640,153,52,153,52,153,52,153,52,153,52
41.177.24.241,5222,244.3.153.34,52693,TCP,2928,366,366,366,366,366,366,366,366,0,0
41.177.241.46,443,244.3.39.224,49271,UDP,922706,457,473,137,137,633,137,905,153,137,281
40.193.23.224,41996,41.177.98.176,80,TCP,2645,40,40,493,501,512,489,40,410,40,40
41.177.98.176,80,40.193.23.224,41996,TCP,3297,818,208,207,206,205,1360,253,40,0,0
204.48.176.121,80,244.3.160.239,38137,TCP,516,48,388,40,40,0,0,0,0,0,0
204.48.176.121,80,244.3.160.239,38138,TCP,4364,48,1500,1500,40,1196,40,40,0,0,0
204.48.176.121,80,244.3.160.239,38139,TCP,4492,48,1500,1500,1364,40,40,0,0,0,0
204.48.176.121,80,244.3.160.239,38140,TCP,5935,48,1500,1500,1500,1267,40,40,40,0,0
204.48.176.121,80,244.3.160.239,38141,TCP,873,48,745,40,40,0,0,0,0,0,0
204.48.176.121,80,244.3.160.239,38142,TCP,1423,48,1295,40,40,0,0,0,0,0,0
244.3.153.34,52694,41.177.24.241,5222,TCP,1640,153,52,153,52,153,52,153,52,153,52
41.177.202.164,1985,210.218.218.164,1985,UDP,4288,48,48,48,48,48,48,44,48,48,48
41.177.98.57,59734,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59734,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,59735,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59735,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,59736,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59736,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.24.241,5222,244.3.153.34,52694,TCP,3056,382,382,382,382,382,382,382,382,0,0
41.177.26.176,80,204.41.197.117,11588,TCP,6768,1440,1440,1176,408,1440,703,57,52,52,0
77.197.128.164,34325,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
244.3.40.164,1985,210.218.218.164,1985,UDP,8576,48,48,48,48,48,48,48,48,48,48
41.177.241.31,1037,41.177.241.176,1100,UDP,29925,133,133,133,133,133,133,133,133,133,133
40.193.23.224,42025,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
40.193.23.224,42024,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.98.176,80,40.193.23.224,42025,TCP,5790,1360,350,1360,1360,1360,0,0,0,0,0
41.177.98.176,80,40.193.23.224,42024,TCP,5791,1360,351,1360,1360,1360,0,0,0,0,0
40.193.23.224,42026,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.98.176,80,40.193.23.224,42026,TCP,5791,1360,351,1360,1360,1360,0,0,0,0,0
40.193.23.224,42027,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.98.176,80,40.193.23.224,42027,TCP,5790,1360,350,1360,1360,1360,0,0,0,0,0
244.3.40.192,1985,210.218.218.164,1985,UDP,8064,48,48,48,48,48,48,48,48,48,48
41.177.244.90,3965,244.3.210.254,19813,TCP,276,52,40,52,40,52,40,0,0,0,0
41.177.202.202,53,41.177.98.57,59708,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.98.57,59737,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.98.57,59738,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59738,UDP,214,214,0,0,0,0,0,0,0,0,0
68.157.168.224,46265,41.177.26.15,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.15,80,68.157.168.224,46265,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.213.210,6648,244.3.160.239,80,TCP,1489,48,40,1321,40,40,0,0,0,0,0
244.3.160.239,80,244.3.213.210,6648,TCP,1357,48,40,309,880,40,40,0,0,0,0
244.3.3.185,1742,244.3.210.254,19813,TCP,276,40,52,40,52,40,52,0,0,0,0
41.177.98.57,59739,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
244.3.160.239,38143,204.48.176.121,80,TCP,1419,48,40,1211,40,40,40,0,0,0,0
41.177.202.202,53,41.177.98.57,59739,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,59740,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59740,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,59741,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59741,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,59742,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59742,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.142.210,5255,244.3.160.239,80,TCP,2841,48,40,1113,40,40,40,40,40,40,40
244.3.160.239,80,244.3.142.210,5255,TCP,89602,48,40,1500,629,1500,629,298,1500,629,1500
41.177.98.57,59743,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,59743,UDP,238,238,0,0,0,0,0,0,0,0,0
