srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
244.3.64.188,49908,41.177.241.46,443,UDP,316036,169,185,169,169,185,169,185,169,169,169
244.3.153.197,64846,41.177.230.130,137,UDP,9126,78,78,78,78,78,78,78,78,78,78
41.177.98.57,62802,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62802,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,62803,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62803,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,62804,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62804,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,12376,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,61213,117.246.95.43,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,7746,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,61214,117.246.95.43,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.155.77,12376,244.3.160.239,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.127,210,194.224.157.64,38578,TCP,143,63,40,40,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,16275,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,61215,117.246.95.43,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.155.77,7746,244.3.160.239,80,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,16109,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,61216,117.246.95.43,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.155.77,16275,244.3.160.239,80,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.155.77,16109,244.3.160.239,80,TCP,52,52,0,0,0,0,0,0,0,0,0
128.71.90.164,80,244.3.160.239,61217,TCP,5379,1500,1500,1500,759,40,40,40,0,0,0
244.3.160.239,61217,128.71.90.164,80,TCP,200,40,40,40,40,40,0,0,0,0,0
244.3.160.239,80,41.177.223.45,13282,TCP,4996,344,1500,1500,1500,72,40,40,0,0,0
41.177.3.224,51255,41.177.117.184,1605,TCP,36034,40,349,40,349,40,349,40,349,40,349
41.177.3.224,51281,41.177.117.184,1605,TCP,36026,40,349,40,349,40,349,40,349,40,349
41.177.3.224,43840,41.177.117.184,1607,TCP,597532,40,349,369,113,40,649,249,662,249,357
244.3.155.77,4342,244.3.160.239,80,TCP,1368,64,52,992,52,52,52,52,52,0,0
244.3.160.239,80,244.3.155.77,4342,TCP,729,64,52,375,134,52,52,0,0,0,0
244.3.153.25,50815,244.3.160.80,443,TCP,4279,52,40,109,238,573,349,40,573,349,40
244.3.153.116,514,41.177.230.117,514,UDP,206293,223,227,223,227,227,227,223,223,212,212
244.3.155.77,4758,244.3.160.239,80,TCP,1370,64,52,994,52,52,52,52,52,0,0
244.3.160.239,80,244.3.155.77,4758,TCP,751,64,52,376,155,52,52,0,0,0,0
244.3.160.239,61222,117.246.95.43,80,TCP,815,48,40,607,40,40,40,0,0,0,0
244.3.155.77,13568,244.3.160.239,80,TCP,1368,64,52,992,52,52,52,52,52,0,0
244.3.160.80,443,244.3.153.25,50815,TCP,10872,52,40,945,40,99,40,1190,772,40,1190
244.3.160.239,80,244.3.155.77,13568,TCP,826,64,52,376,230,52,52,0,0,0,0
41.177.3.224,40080,41.177.117.184,1610,TCP,144216,372,490,489,499,567,113,587,113,1044,1287
41.177.117.184,1610,41.177.3.224,40080,TCP,104696,429,504,429,370,237,62,237,62,995,1003
244.3.160.239,61223,117.246.95.43,80,TCP,817,48,40,609,40,40,40,0,0,0,0
244.3.160.239,61224,117.246.95.43,80,TCP,815,48,40,607,40,40,40,0,0,0,0
117.246.95.43,80,244.3.160.239,61213,TCP,40,40,0,0,0,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61214,TCP,40,40,0,0,0,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61215,TCP,40,40,0,0,0,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61216,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.98.127,210,122.244.155.71,35022,TCP,92618,69,1135,69,69,52,69,113,69,52,69
41.177.3.224,9510,41.177.143.72,1275,TCP,1269667,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
194.224.157.64,38578,41.177.98.127,210,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.143.72,1275,41.177.3.224,9510,TCP,349079,40,40,40,40,40,40,40,40,40,40
41.177.143.106,2879,41.177.3.224,9506,TCP,602885,40,1420,1420,1420,1420,1420,1420,1420,1420,1420
117.246.95.43,80,244.3.160.239,61222,TCP,579,48,40,451,40,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61223,TCP,601,48,40,473,40,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61224,TCP,676,48,40,548,40,0,0,0,0,0,0
77.197.128.31,58683,41.177.26.176,80,TCP,632,48,40,344,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.31,58683,TCP,11535,48,40,822,1500,512,1226,1500,754,1500,237
41.177.106.209,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
77.197.128.106,44429,41.177.26.15,80,TCP,1800,40,40,40,40,40,40,40,40,40,40
41.177.31.192,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
244.3.164.192,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
41.177.224.111,3604,244.3.41.84,23,TCP,106,66,40,0,0,0,0,0,0,0,0
41.177.98.98,32769,41.177.26.209,514,UDP,40828,110,110,116,116,110,110,130,130,130,130
41.177.26.176,80,141.231.176.176,52009,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.41.84,23,41.177.224.111,3604,TCP,1900,1420,480,0,0,0,0,0,0,0,0
77.197.210.186,3082,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
41.177.98.127,210,244.41.38.43,54569,TCP,299,116,40,63,40,40,0,0,0,0,0
41.177.26.176,80,77.197.210.186,3082,TCP,11632,48,40,1500,1010,1500,1500,751,1500,568,1500
244.3.93.224,1103,41.177.98.220,7010,TCP,285,40,205,40,0,0,0,0,0,0,0
122.244.155.71,35022,41.177.98.127,210,TCP,10744,52,80,52,131,52,131,52,184,158,52
244.3.160.239,80,16.176.93.164,10995,TCP,40,40,0,0,0,0,0,0,0,0,0
77.197.210.181,38294,41.177.26.176,80,TCP,643,48,40,355,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.181,38294,TCP,11977,48,40,1500,1010,1500,42,1500,744,1500,934
244.3.61.68,1985,210.218.218.164,1985,UDP,9144,48,48,48,48,48,48,48,48,48,48
41.177.223.45,13282,244.3.160.239,80,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.223.45,14479,244.3.160.239,80,TCP,984,48,40,616,40,40,40,40,40,40,40
244.3.160.239,80,41.177.223.45,14479,TCP,12469,48,40,345,1500,812,1500,1500,1500,1500,1500
244.3.160.239,61225,128.71.90.164,80,TCP,1296,48,40,888,40,40,40,40,40,40,40
41.177.98.57,62805,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62805,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,62806,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62806,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,62807,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62807,UDP,274,274,0,0,0,0,0,0,0,0,0
244.3.155.77,2983,244.3.160.239,80,TCP,1244,64,52,972,52,52,52,0,0,0,0
244.3.160.239,80,244.3.155.77,2983,TCP,1408,64,52,1188,52,52,0,0,0,0,0
244.3.160.204,23120,244.3.160.89,443,TCP,252,44,88,40,40,40,0,0,0,0,0
244.3.160.89,443,244.3.160.204,23120,TCP,3309,44,40,1500,1500,105,40,40,40,0,0
244.3.160.204,23121,244.3.160.89,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.155.77,15271,244.3.160.239,80,TCP,1321,64,52,1049,52,52,52,0,0,0,0
244.3.160.89,2784,244.3.160.204,23121,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,15271,TCP,465,64,52,245,52,52,0,0,0,0,0
244.3.160.204,23122,244.3.160.89,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2785,244.3.160.204,23122,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23123,244.3.160.89,4000,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.155.77,2912,244.3.160.239,80,TCP,1374,64,52,998,52,52,52,52,52,0,0
244.3.160.89,4000,244.3.160.204,23123,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.239,80,244.3.155.77,2912,TCP,879,64,52,376,283,52,52,0,0,0,0
244.3.160.204,23124,244.3.160.89,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4001,244.3.160.204,23124,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.155.77,12856,244.3.160.239,80,TCP,1373,64,52,997,52,52,52,52,52,0,0
244.3.160.239,80,244.3.155.77,12856,TCP,896,64,52,376,300,52,52,0,0,0,0
244.3.160.204,23125,244.3.160.89,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4002,244.3.160.204,23125,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23126,244.3.160.254,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,443,244.3.160.204,23126,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,23127,244.3.160.254,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,80,244.3.160.204,23127,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,23128,244.3.160.254,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2784,244.3.160.204,23128,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23129,244.3.160.254,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2785,244.3.160.204,23129,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23130,244.3.160.254,4000,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,4000,244.3.160.204,23130,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,23131,244.3.160.254,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4001,244.3.160.204,23131,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23132,244.3.160.239,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,23132,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,23133,244.3.160.239,8080,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.239,61226,117.246.95.43,80,TCP,917,48,40,709,40,40,40,0,0,0,0
244.3.160.239,61227,117.246.95.43,80,TCP,821,48,40,613,40,40,40,0,0,0,0
244.3.160.239,8080,244.3.160.204,23133,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,23134,244.3.160.239,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.160.204,23134,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.239,61228,117.246.95.43,80,TCP,840,48,40,632,40,40,40,0,0,0,0
176.41.89.121,80,244.3.160.239,59447,TCP,102637,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,61229,117.246.95.43,80,TCP,820,48,40,612,40,40,40,0,0,0,0
244.3.160.239,59447,176.41.89.121,80,TCP,1840,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,41.177.40.117,13891,TCP,102597,1500,1500,1500,1500,1500,1500,319,1500,1500,1500
41.177.40.117,13891,244.3.160.239,80,TCP,1400,40,40,40,40,40,40,40,40,40,40
242.77.209.197,1164,244.3.210.197,80,TCP,10968,516,40,504,40,502,40,40,514,40,513
244.3.210.197,80,242.77.209.197,1164,TCP,74573,1300,478,1300,1300,179,1300,1300,1300,1248,1300
151.77.135.33,49826,41.177.98.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61226,TCP,458,48,40,330,40,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61227,TCP,729,48,40,601,40,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61228,TCP,1395,48,40,1267,40,0,0,0,0,0,0
117.246.95.43,80,244.3.160.239,61229,TCP,746,48,40,618,40,0,0,0,0,0,0
186.45.149.67,1919,41.177.98.143,8001,TCP,116,76,40,0,0,0,0,0,0,0,0
41.177.98.143,8001,186.45.149.67,1919,TCP,122,122,0,0,0,0,0,0,0,0,0
41.177.98.176,80,18.181.151.91,49807,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.26.176,80,77.197.210.198,23624,TCP,11666,1500,1017,1500,200,1500,750,1500,1500,1500,699
41.177.98.57,62808,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62808,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,62809,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62809,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,62810,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62810,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.244.164,1985,210.218.218.164,1985,UDP,4524,48,48,48,44,48,48,48,48,48,48
41.177.98.57,62811,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62811,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,62812,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62812,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.153.197,54687,41.177.230.130,137,UDP,11232,96,96,96,96,96,96,96,96,96,96
41.177.98.57,62813,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62813,UDP,275,275,0,0,0,0,0,0,0,0,0
128.71.90.164,80,244.3.160.239,61225,TCP,12812,48,1500,1500,1500,1500,1500,1500,40,1500,1500
41.177.31.94,49240,244.3.47.39,3260,TCP,11856,100,52,100,52,100,52,100,52,100,52
244.3.47.39,3260,41.177.31.94,49240,TCP,7800,100,100,100,100,100,100,100,100,100,100
151.77.15.155,3891,41.177.241.46,443,UDP,465990,169,169,153,169,153,169,169,169,169,169
244.3.153.209,58185,244.3.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
77.197.210.67,57911,41.177.26.176,80,TCP,699,48,40,371,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.67,57911,TCP,11463,48,40,1500,44,717,131,277,277,280,977
18.181.151.91,49807,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.98.31,123,244.157.156.98,123,UDP,304,76,76,76,76,0,0,0,0,0,0
244.157.156.98,123,41.177.98.31,123,UDP,304,76,76,76,76,0,0,0,0,0,0
244.3.41.84,2632,244.3.31.67,1592,TCP,27725,40,223,622,237,427,1420,645,1133,384,53
244.3.40.192,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.26.176,80,77.197.210.128,16667,TCP,11719,1181,1500,274,1066,87,1500,754,1500,1500,1500
41.177.241.108,3389,244.3.93.198,4112,TCP,20992,95,97,93,91,93,93,93,95,87,91
77.197.210.198,23624,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
244.3.153.197,54264,41.177.230.130,137,UDP,9126,78,78,78,78,78,78,78,78,78,78
41.177.3.224,51186,41.177.117.184,1606,TCP,36014,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1606,41.177.3.224,51186,TCP,38918,429,429,429,429,429,429,920,1420,442,237
244.41.38.43,54569,41.177.98.127,210,TCP,272,192,40,40,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.209,58185,UDP,127,127,0,0,0,0,0,0,0,0,0
41.177.241.46,443,151.77.15.155,3891,UDP,847481,217,217,217,217,201,233,409,185,121,185
141.231.176.176,52009,41.177.26.176,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.98.176,80,18.181.151.91,49809,TCP,80,40,40,0,0,0,0,0,0,0,0
15.186.110.142,36206,41.177.26.176,80,TCP,1298,60,52,562,52,52,52,52,52,52,52
41.177.26.176,80,15.186.110.142,36206,TCP,10612,64,52,1472,710,290,137,290,293,553,1500
41.177.241.164,1985,210.218.218.164,1985,UDP,9144,48,48,48,48,48,48,44,44,48,48
41.177.26.176,80,77.197.210.160,58216,TCP,11911,824,1500,512,1226,1500,754,1500,692,1500,1181
244.3.39.224,49271,41.177.241.46,443,UDP,67638,153,137,249,137,137,137,281,137,185,137
244.3.153.34,58038,244.3.31.117,443,TCP,2927,64,52,167,52,52,52,191,58,105,52
244.3.31.117,443,244.3.153.34,58038,TCP,24987,60,52,1190,1190,1190,618,111,52,1190,1190
41.177.241.46,443,244.3.39.224,49271,UDP,121645,153,137,1273,1273,1273,697,201,137,1273,1273
41.177.143.186,1985,210.218.218.164,1985,UDP,16512,48,48,48,48,48,48,48,48,48,48
41.177.98.57,62814,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62814,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,62815,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62815,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,62816,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62816,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.143.106,3576,41.177.3.224,9507,TCP,685801,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
41.177.3.224,9507,41.177.143.106,3576,TCP,2257261,40,40,40,40,40,40,40,40,40,40
244.3.153.197,53910,41.177.230.130,137,UDP,9126,78,78,78,78,78,78,78,78,78,78
41.177.3.224,43836,41.177.117.184,1607,TCP,638628,349,369,113,40,649,249,663,249,769,769
41.177.117.184,1607,41.177.3.224,43836,TCP,564187,429,221,62,355,247,355,247,632,630,429
244.3.160.248,40102,41.177.26.211,2641,UDP,106,106,0,0,0,0,0,0,0,0,0
40.193.220.98,8482,41.177.241.46,4500,UDP,9834250,152,104,152,104,152,104,152,152,104,152
244.3.153.13,1485,41.177.202.249,22,TCP,9208,92,40,92,40,92,40,92,92,40,92
41.177.202.249,22,244.3.153.13,1485,TCP,9188,92,92,92,92,92,92,92,92,92,92
41.177.241.46,4500,40.193.220.98,8482,UDP,10340816,152,152,152,152,152,152,152,104,152,152
41.177.46.130,3086,91.91.91.91,15128,UDP,4032,84,84,84,84,84,84,84,84,84,84
18.181.151.91,49809,41.177.98.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
77.197.210.128,16667,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
244.3.153.209,59869,244.3.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.209,59869,UDP,127,127,0,0,0,0,0,0,0,0,0
41.177.31.41,1985,210.218.218.164,1985,UDP,9144,48,48,44,44,48,48,48,48,48,48
244.3.153.209,60759,244.3.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.26.211,2641,244.3.160.248,40102,UDP,403,403,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.209,60759,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.98.176,80,41.177.194.186,2125,TCP,45364,1500,1500,1500,993,1500,1500,1500,788,1500,1500
244.3.153.209,137,244.3.31.251,137,UDP,4860,78,78,78,78,78,78,78,78,78,96
244.3.153.209,59333,244.3.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.209,59333,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.194.186,2125,41.177.98.176,80,TCP,5557,40,40,40,40,40,40,40,40,894,40
41.177.98.57,62817,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62817,UDP,289,289,0,0,0,0,0,0,0,0,0
41.177.98.57,62818,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62818,UDP,265,265,0,0,0,0,0,0,0,0,0
41.177.98.57,62819,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,62819,UDP,265,265,0,0,0,0,0,0,0,0,0
244.3.210.164,1985,210.218.218.164,1985,UDP,9144,48,48,48,48,44,44,48,48,48,48
77.197.210.160,58216,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
41.177.98.176,80,18.181.151.91,49803,TCP,80,40,40,0,0,0,0,0,0,0,0
