srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.26.176,80,77.197.128.18,50714,TCP,11722,48,40,1500,1010,1500,45,1500,754,1500,655
249.18.39.225,1656,41.177.26.176,80,TCP,160,40,40,40,40,0,0,0,0,0,0
244.3.160.239,80,16.176.93.164,4696,TCP,1876,1500,296,40,40,0,0,0,0,0,0
77.197.128.225,25643,41.177.26.176,80,TCP,632,40,392,40,40,40,40,40,0,0,0
41.177.26.176,80,77.197.128.225,25643,TCP,11763,40,1181,1500,1449,87,1500,744,1500,836,1500
41.177.98.57,39742,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39742,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39743,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39743,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39744,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39744,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.31.94,49240,244.3.47.39,3260,TCP,9272,100,52,100,52,100,52,100,52,100,52
244.3.47.39,3260,41.177.31.94,49240,TCP,6100,100,100,100,100,100,100,100,100,100,100
77.197.128.223,30194,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
41.177.26.176,80,77.197.128.223,30194,TCP,7981,1500,758,1500,1300,1500,1423,0,0,0,0
16.176.93.164,8062,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.160.239,80,16.176.93.164,8062,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.248,46646,41.177.26.193,80,TCP,9200,40,40,40,40,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,46646,TCP,470581,41,1500,1500,1500,1500,1500,1500,1500,1500,1500
151.77.15.128,1150,41.177.241.46,443,UDP,22820,185,185,185,89,185,185,121,121,185,185
244.3.153.48,137,41.177.230.130,137,UDP,3168,96,96,96,96,96,96,96,96,96,96
244.3.210.164,1985,210.218.218.164,1985,UDP,7056,48,48,48,48,48,48,48,48,48,48
77.197.128.13,3590,41.177.26.176,80,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.4.192,1985,210.218.218.164,1985,UDP,3216,48,48,48,48,48,48,48,48,48,48
41.177.26.176,80,77.197.128.13,3590,TCP,4024,865,1500,937,722,0,0,0,0,0,0
16.176.93.164,3349,244.3.160.239,80,TCP,1326,52,40,1114,40,40,40,0,0,0,0
244.3.160.239,80,16.176.93.164,3349,TCP,1912,52,40,1500,240,40,40,0,0,0,0
41.106.176.15,40923,41.177.241.46,443,TCP,141042,221,207,151,214,186,200,130,40,130,200
249.18.39.225,1654,41.177.26.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.241.46,443,41.106.176.15,40923,TCP,164969,40,113,40,40,40,113,40,40,40,113
244.3.153.55,2637,244.3.176.118,3389,TCP,75335,148,134,78,141,113,127,57,57,127,134
244.3.176.118,3389,244.3.153.55,2637,TCP,73869,40,40,40,40,74,64,40,40,40,40
41.177.26.164,1985,210.218.218.164,1985,UDP,7048,48,48,48,48,44,44,48,48,48,48
41.177.98.57,39745,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39745,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39746,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39746,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39747,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39747,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.117.160,1985,210.218.218.164,1985,UDP,6528,48,48,48,48,48,48,48,48,48,48
16.176.93.164,11516,244.3.160.239,80,TCP,1273,40,1113,40,40,40,0,0,0,0,0
244.3.160.239,80,16.176.93.164,11516,TCP,1859,40,1500,239,40,40,0,0,0,0,0
244.3.160.239,62786,41.43.180.128,80,TCP,1391,48,40,1143,40,40,40,40,0,0,0
41.177.26.176,80,77.197.128.193,53732,TCP,11897,1500,1010,1500,201,1500,744,1500,992,1500,1450
77.197.128.118,22207,41.177.26.176,80,TCP,632,48,40,344,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.118,22207,TCP,11685,48,40,1500,1010,1500,45,1500,754,1500,852
41.177.31.164,1985,210.218.218.164,1985,UDP,7056,48,48,48,48,48,48,48,48,48,48
41.43.180.128,80,244.3.160.239,62786,TCP,1998,44,40,1500,334,40,40,0,0,0,0
41.177.26.176,80,77.197.128.55,54531,TCP,11627,1181,1500,157,1189,87,1500,740,1500,393,1500
77.139.113.224,2348,41.177.241.46,443,UDP,10350,121,185,185,185,185,185,185,89,153,121
244.3.153.239,2354,41.177.24.241,993,TCP,194,40,74,40,40,0,0,0,0,0,0
41.177.3.224,48741,41.177.117.184,1607,TCP,27968,349,40,349,40,919,1420,158,370,718,363
41.177.117.184,1607,41.177.3.224,48741,TCP,30273,429,429,920,1420,442,237,988,494,237,62
41.177.241.254,3389,244.3.93.198,1904,TCP,11277,59,59,59,59,59,59,59,59,59,59
253.37.253.43,12003,253.160.108.225,12003,UDP,61988,88,83,93,88,83,93,88,83,93,88
244.3.210.41,1985,210.218.218.164,1985,UDP,7152,48,48,48,48,48,48,48,48,48,48
41.177.108.68,1985,210.218.218.164,1985,UDP,7144,48,48,48,48,48,48,48,48,44,44
41.177.98.98,123,244.157.67.98,123,UDP,76,76,0,0,0,0,0,0,0,0,0
244.157.67.98,123,41.177.98.98,123,UDP,76,76,0,0,0,0,0,0,0,0,0
249.18.39.225,1655,41.177.26.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
249.18.39.225,1658,41.177.26.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.164.209,1985,210.218.218.164,1985,UDP,7048,48,48,48,48,48,48,48,48,48,48
77.197.128.13,3733,41.177.26.176,80,TCP,680,48,40,392,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.13,3733,TCP,11858,48,40,1500,1010,1500,201,1500,744,1500,656
244.3.34.165,1093,41.177.3.224,22,TCP,2128,112,112,112,112,112,112,112,112,112,112
77.197.128.193,53732,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
244.3.93.198,4112,41.177.241.108,3389,TCP,6960,40,40,40,40,40,40,40,40,40,40
244.3.40.192,1985,210.218.218.164,1985,UDP,6528,48,48,48,48,48,48,48,48,48,48
41.177.98.57,39748,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39748,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39749,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39749,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39750,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39750,UDP,274,274,0,0,0,0,0,0,0,0,0
176.41.89.210,80,244.3.160.239,60101,TCP,428802,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,60101,176.41.89.210,80,TCP,7440,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,68.33.164.161,7746,TCP,434014,1500,1364,1500,1364,1500,1500,675,1500,1364,1500
16.176.93.164,4696,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
77.197.128.55,54531,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
41.177.93.251,1619,244.3.41.84,23,TCP,3406,132,40,54,40,132,40,57,40,132,40
145.95.41.192,1985,210.218.218.164,1985,UDP,3264,48,48,48,48,48,48,48,48,48,48
244.3.160.248,50025,41.177.26.193,80,TCP,520,40,40,40,40,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,50025,TCP,28297,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
41.106.176.15,44756,41.177.241.46,443,TCP,3526,187,40,151,40,73,73,40,73,187,40
41.177.241.46,443,41.106.176.15,44756,TCP,2021,40,113,40,208,40,40,73,40,40,113
244.3.153.56,3885,41.177.24.241,5222,TCP,456,114,114,114,114,0,0,0,0,0,0
41.177.98.57,39751,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39751,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39752,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39752,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39753,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39753,UDP,274,274,0,0,0,0,0,0,0,0,0
244.3.31.75,80,244.3.160.239,62770,TCP,318379,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
244.3.160.239,62770,244.3.31.75,80,TCP,4360,40,40,40,40,40,40,40,40,40,40
244.3.160.239,62787,41.43.180.128,80,TCP,1392,48,40,1144,40,40,40,40,0,0,0
41.177.3.224,50396,41.177.117.184,1610,TCP,19127,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1610,41.177.3.224,50396,TCP,21459,429,429,429,429,429,429,1420,442,429,429
244.3.160.239,80,68.33.110.176,12659,TCP,340641,1500,629,1500,764,1500,629,1500,629,1500,629
68.33.110.176,12659,244.3.160.239,80,TCP,3080,40,40,40,40,40,40,40,40,40,40
151.77.15.128,3055,41.177.241.46,443,TCP,1229,73,40,73,73,40,73,73,40,73,73
41.177.241.46,443,151.77.15.128,3055,TCP,1031,40,73,40,40,73,40,40,73,40,40
151.77.15.128,3056,41.177.241.46,443,UDP,16957,169,169,169,169,169,169,169,201,281,169
244.3.153.0,137,244.3.31.251,137,UDP,942,78,96,96,96,96,96,96,96,96,96
41.43.180.128,80,244.3.160.239,62787,TCP,1999,44,40,1500,335,40,40,0,0,0,0
253.37.253.43,623,253.180.253.254,2436,TCP,63907,40,1117,40,77,40,40,1253,40,221,40
145.95.41.41,1985,210.218.218.164,1985,UDP,3476,44,48,48,48,48,48,48,48,48,48
41.177.106.209,1985,210.218.218.164,1985,UDP,7144,48,48,44,44,48,48,48,48,48,48
253.37.253.43,23,253.142.253.37,1710,TCP,769,769,0,0,0,0,0,0,0,0,0
41.177.26.176,80,15.186.110.142,53319,TCP,12128,723,1500,1500,731,1494,1376,1486,108,1500,1500
77.197.128.223,30498,41.177.26.176,80,TCP,645,48,40,357,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.223,30498,TCP,11620,48,40,1500,1010,1500,45,1500,754,1500,553
41.106.176.15,28445,41.177.241.46,443,TCP,44688,133,121,133,40,113,250,353,385,227,247
41.177.241.46,443,41.106.176.15,28445,TCP,118456,40,133,40,40,40,121,133,40,40,297
244.3.153.116,514,41.177.230.117,514,UDP,310539,187,178,224,226,224,203,219,225,183,202
244.3.41.84,23,41.177.93.251,1619,TCP,27592,1420,349,783,246,835,835,40,1420,381,1420
41.177.46.164,1985,210.218.218.164,1985,UDP,7144,48,48,44,44,48,48,48,48,48,48
145.95.41.186,1985,210.218.218.164,1985,UDP,3216,48,48,48,48,48,48,48,48,48,48
41.177.24.241,5222,244.3.153.56,3885,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.106.41,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
244.3.176.15,1985,210.218.218.164,1985,UDP,3264,48,48,48,48,48,48,48,48,48,48
40.193.220.98,8147,41.177.241.46,4500,UDP,114363,176,112,104,152,664,128,376,120,152,104
244.3.153.67,1280,41.177.24.241,5222,TCP,1316,114,40,40,274,306,40,40,114,114,40
244.3.31.164,1985,210.218.218.164,1985,UDP,7048,48,48,48,48,48,48,48,48,48,48
41.177.3.224,22,244.3.34.165,1093,TCP,760,40,40,40,40,40,40,40,40,40,40
41.177.98.57,39754,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39754,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.153.40,2345,41.177.3.117,445,TCP,2139,48,40,177,280,312,154,174,280,392,40
41.177.3.117,445,244.3.153.40,2345,TCP,1860,48,224,452,224,100,79,452,79,83,79
15.186.110.142,53319,41.177.26.176,80,TCP,572,52,52,52,52,52,52,52,52,52,52
244.3.93.198,1904,41.177.241.254,3389,TCP,7890,40,40,40,40,40,40,40,40,40,40
41.177.98.57,39755,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39755,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,39756,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39756,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,39757,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39757,UDP,214,214,0,0,0,0,0,0,0,0,0
253.37.253.43,12003,253.160.108.145,12003,UDP,7511,76,88,84,152,221,88,84,152,221,88
41.177.98.57,39758,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39758,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,39759,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39759,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,39760,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39760,UDP,275,275,0,0,0,0,0,0,0,0,0
145.95.41.164,1985,210.218.218.164,1985,UDP,3524,44,48,48,48,48,48,48,48,48,48
68.33.164.161,7746,244.3.160.239,80,TCP,10124,52,52,52,52,52,52,52,52,52,52
41.177.24.241,5222,244.3.153.67,1280,TCP,2846,40,290,322,40,40,290,306,40,40,466
41.177.241.46,4500,40.193.220.98,8147,UDP,110524,104,112,104,128,712,104,384,888,104,152
41.177.26.176,80,77.197.128.41,26123,TCP,13292,1500,104,705,275,275,275,278,407,1500,926
41.177.98.57,39761,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39761,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,39762,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39762,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,39763,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39763,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,39764,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39764,UDP,214,214,0,0,0,0,0,0,0,0,0
253.37.253.43,23,253.213.108.30,1510,TCP,6426,210,1020,1420,136,405,1037,49,49,100,332
41.177.98.57,39765,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39765,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,39766,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39766,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,39767,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39767,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,39768,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39768,UDP,214,214,0,0,0,0,0,0,0,0,0
16.176.93.164,4134,244.3.160.239,80,TCP,1327,52,40,1115,40,40,40,0,0,0,0
244.3.160.239,80,16.176.93.164,4134,TCP,1840,52,40,1500,168,40,40,0,0,0,0
176.41.89.121,80,244.3.160.239,61886,TCP,270379,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,61886,176.41.89.121,80,TCP,4720,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,41.177.40.117,3251,TCP,270339,1500,1340,1500,1340,1500,1500,639,1500,1340,1500
41.177.72.186,1985,210.218.218.164,1985,UDP,6528,48,48,48,48,48,48,48,48,48,48
41.177.40.117,3251,244.3.160.239,80,TCP,3600,40,40,40,40,40,40,40,40,40,40
77.197.128.193,53994,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.193,53994,TCP,10826,48,40,1500,815,1500,1027,1221,1417,1466,1500
41.177.3.224,51255,41.177.117.184,1605,TCP,27968,349,40,349,40,349,40,349,40,349,40
77.197.128.41,26123,41.177.26.176,80,TCP,360,40,40,40,40,40,40,40,40,40,0
41.177.117.184,1605,41.177.3.224,51255,TCP,30341,430,430,430,430,430,430,430,430,430,430
41.177.83.214,1985,210.218.218.164,1985,UDP,10716,48,48,48,48,48,48,48,48,48,48
244.3.64.188,49908,41.177.241.46,443,UDP,303934,169,169,185,185,169,169,185,185,169,185
244.3.153.197,54010,41.177.230.130,137,UDP,7176,78,78,78,78,78,78,78,78,78,78
244.3.153.197,64846,41.177.230.130,137,UDP,7176,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54783,41.177.230.130,137,UDP,8832,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54687,41.177.230.130,137,UDP,8832,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54264,41.177.230.130,137,UDP,7176,78,78,78,78,78,78,78,78,78,78
244.3.153.197,53910,41.177.230.130,137,UDP,7176,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54780,41.177.230.130,137,UDP,8832,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54639,41.177.230.130,137,UDP,8832,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54511,41.177.230.130,137,UDP,7176,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54545,41.177.230.130,137,UDP,8736,96,96,96,96,96,96,96,96,96,96
41.177.3.224,51281,41.177.117.184,1605,TCP,27962,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1605,41.177.3.224,51281,TCP,30304,430,430,430,430,430,430,430,430,430,430
41.177.241.31,1037,41.177.241.176,1100,UDP,24339,133,133,133,133,133,133,133,133,133,133
244.3.210.192,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
41.177.98.57,39769,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39769,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,39770,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39770,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,39771,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39771,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.3.224,51349,41.177.117.184,1618,TCP,27968,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1618,41.177.3.224,51349,TCP,30307,430,430,430,430,430,430,430,430,430,430
203.68.117.241,50074,41.177.26.91,80,TCP,40,40,0,0,0,0,0,0,0,0,0
77.197.128.18,51091,41.177.26.176,80,TCP,673,48,40,345,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.18,51091,TCP,11574,48,40,1500,1010,1500,1500,757,1500,542,1500
244.3.164.41,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
244.3.164.192,1985,210.218.218.164,1985,UDP,3264,48,48,48,48,48,48,48,48,48,48
41.177.155.41,1985,210.218.218.164,1985,UDP,10572,44,44,44,48,48,48,48,48,48,48
244.3.79.120,1122,41.177.98.220,7020,TCP,4453,93,493,120,127,118,40,154,123,40,135
41.177.98.220,7020,244.3.79.120,1122,TCP,8113,128,40,791,40,296,107,107,40,139,40
41.177.117.186,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
41.177.211.185,16036,244.3.160.239,80,TCP,2104,48,40,1420,476,40,40,40,0,0,0
244.3.160.239,80,41.177.211.185,16036,TCP,1983,48,40,40,1420,355,40,40,0,0,0
244.3.160.239,62788,30.222.71.108,80,TCP,2037,48,40,1500,289,40,40,40,40,0,0
41.177.3.224,51334,41.177.117.184,1618,TCP,27974,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1618,41.177.3.224,51334,TCP,30344,430,430,430,430,430,430,430,430,430,430
41.177.161.164,1985,210.218.218.164,1985,UDP,10860,48,48,48,48,48,48,48,48,48,48
68.157.15.122,34331,41.177.26.46,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.46,80,68.157.15.122,34331,TCP,104,52,52,0,0,0,0,0,0,0,0
41.106.176.15,41343,41.177.241.46,443,TCP,153940,130,151,172,193,40,172,193,40,172,193
41.177.241.46,443,41.106.176.15,41343,TCP,463192,40,40,113,40,40,40,113,176,40,40
244.3.153.77,1449,244.3.176.118,3389,TCP,62687,57,78,99,120,99,120,99,120,40,52
41.177.98.57,39772,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39772,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39773,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39773,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39774,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39774,UDP,274,274,0,0,0,0,0,0,0,0,0
68.157.168.121,57045,41.177.26.176,80,TCP,1284,400,52,52,52,52,52,52,52,52,52
244.3.4.55,138,244.3.41.91,138,UDP,1392,235,235,235,229,229,229,0,0,0,0
244.3.160.186,1985,210.218.218.164,1985,UDP,9648,48,48,48,48,48,48,48,48,48,48
244.3.160.239,62789,41.43.180.128,80,TCP,1393,48,40,1145,40,40,40,40,0,0,0
244.3.61.15,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
41.43.180.128,80,244.3.160.239,62789,TCP,1927,44,40,1500,263,40,40,0,0,0,0
16.176.93.164,4364,244.3.160.239,80,TCP,1328,52,40,1116,40,40,40,0,0,0,0
244.3.160.239,80,16.176.93.164,4364,TCP,1841,52,40,1500,169,40,40,0,0,0,0
41.177.225.164,2248,41.177.98.220,7020,TCP,15738,114,117,115,113,113,113,113,113,113,40
30.222.71.108,80,244.3.160.239,62788,TCP,1969,48,40,40,1500,301,40,0,0,0,0
41.177.98.220,7020,41.177.225.164,2248,TCP,42891,358,173,110,369,390,380,369,390,380,335
41.177.31.192,1985,210.218.218.164,1985,UDP,6432,48,48,48,48,48,48,48,48,48,48
244.3.176.118,3389,244.3.153.77,1449,TCP,275034,40,40,103,40,85,40,1190,1190,305,1190
77.197.128.225,25938,41.177.26.176,80,TCP,713,48,40,345,40,40,40,40,40,40,40
41.177.26.176,80,77.197.128.225,25938,TCP,10945,48,40,1500,154,705,247,131,247,250,722
77.197.128.41,26321,41.177.26.176,80,TCP,747,48,40,379,40,40,40,40,40,40,40
41.177.26.176,80,77.197.128.41,26321,TCP,11389,48,40,1500,76,705,285,131,285,288,1045
244.3.160.41,1985,210.218.218.164,1985,UDP,10572,48,48,48,48,48,48,48,48,48,48
244.3.41.201,1985,210.218.218.164,1985,UDP,3528,48,48,48,48,48,48,48,48,44,48
41.177.26.176,80,68.157.168.121,57045,TCP,11191,52,1500,79,812,237,143,237,240,923,1500
41.177.93.203,1133,244.3.41.84,23,TCP,7423,119,40,58,40,81,40,50,40,50,40
244.3.141.213,1985,210.218.218.164,1985,UDP,6528,48,48,48,48,48,48,48,48,48,48
244.3.41.84,23,41.177.93.203,1133,TCP,147834,246,281,40,1420,672,249,286,1420,672,1420
244.3.153.40,50834,244.3.202.202,53,UDP,68,68,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.40,50834,UDP,208,208,0,0,0,0,0,0,0,0,0
244.3.141.201,1985,210.218.218.164,1985,UDP,7048,48,48,48,48,48,48,48,48,48,48
151.77.15.40,2383,41.177.241.46,443,UDP,15235,89,201,89,361,393,249,169,361,393,249
41.177.241.46,443,151.77.15.40,2383,UDP,26657,89,121,537,313,169,169,537,313,169,169
244.3.153.197,54526,41.177.230.130,137,UDP,7098,78,78,78,78,78,78,78,78,78,78
41.177.98.57,39775,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39775,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,39776,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,39776,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,39777,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
77.197.128.13,3894,41.177.26.176,80,TCP,645,48,40,357,40,40,40,40,40,0,0
41.177.202.202,53,41.177.98.57,39777,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.26.176,80,77.197.128.13,3894,TCP,11695,48,40,824,1500,913,825,1500,748,1500,634
244.3.153.40,2347,41.177.117.203,1799,TCP,24970,48,40,98,294,98,294,208,77,1190,901
