srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.202.202,53,41.177.26.176,50767,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,50768,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50768,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,50769,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50769,UDP,275,275,0,0,0,0,0,0,0,0,0
253.37.253.251,1081,253.37.253.254,1024,TCP,160,40,40,40,40,0,0,0,0,0,0
244.3.199.39,1130,41.177.26.176,80,TCP,2360,40,40,40,40,40,40,40,40,40,40
41.177.26.176,80,244.3.199.39,1130,TCP,193982,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
244.3.61.68,1985,210.218.218.164,1985,UDP,9048,48,48,48,48,48,48,48,48,44,44
244.3.154.100,3883,244.3.41.84,23,TCP,123,40,43,40,0,0,0,0,0,0,0
244.3.154.55,1411,244.3.41.84,23,TCP,123,40,43,40,0,0,0,0,0,0,0
77.197.210.164,40147,41.177.26.176,80,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.204.57,1985,210.218.218.164,1985,UDP,4476,48,48,48,44,48,48,48,48,48,48
41.177.18.41,1985,210.218.218.164,1985,UDP,4384,48,48,48,48,48,48,44,48,48,48
41.177.106.41,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.26.91,80,15.186.110.132,48139,TCP,33166,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
41.177.83.194,1985,210.218.218.164,1985,UDP,12384,48,48,48,48,48,48,48,48,48,48
41.177.26.15,80,68.67.254.66,27332,TCP,180708,1500,1500,1500,1500,1500,1188,1500,1500,1500,1500
244.3.210.230,80,168.91.64.164,3134,TCP,13500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0
168.91.64.164,3134,244.3.210.230,80,TCP,120,40,40,40,0,0,0,0,0,0,0
68.67.254.66,27332,41.177.26.15,80,TCP,2228,40,40,40,40,40,40,40,40,40,40
253.37.253.31,1132,253.37.253.254,1024,TCP,160,40,40,40,40,0,0,0,0,0,0
77.197.210.128,16495,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
225.116.251.43,80,244.3.160.239,46129,TCP,91822,538,85,67,1490,1490,1500,1500,1490,1500,1500
41.177.26.176,80,77.197.210.128,16495,TCP,11860,48,40,1181,1500,1343,1500,744,1500,1500,1500
244.3.160.239,46129,225.116.251.43,80,TCP,1560,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,215.224.91.90,15672,TCP,96628,400,1500,728,1170,1500,629,1500,1167,1500,629
41.177.26.176,50770,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50770,UDP,214,214,0,0,0,0,0,0,0,0,0
194.31.194.116,4146,41.177.98.143,8001,TCP,9113,114,40,114,40,114,40,115,40,115,115
244.3.150.84,54141,244.3.41.84,23,TCP,454,366,40,48,0,0,0,0,0,0,0
41.177.4.164,1985,210.218.218.164,1985,UDP,4476,48,48,48,48,44,48,48,48,48,48
68.157.168.41,36253,41.177.26.176,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.176,80,68.157.168.41,36253,TCP,104,52,52,0,0,0,0,0,0,0,0
15.186.110.132,48139,41.177.26.91,80,TCP,884,52,52,52,52,52,52,52,52,52,52
41.177.26.176,50771,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50771,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,50772,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50772,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50773,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50773,UDP,214,214,0,0,0,0,0,0,0,0,0
41.106.180.204,58774,41.177.241.46,443,TCP,3877,73,40,169,169,169,169,73,73,40,73
41.177.241.46,443,41.106.180.204,58774,TCP,1744,40,73,40,40,40,40,40,40,73,40
41.177.3.224,50371,41.177.117.184,1605,TCP,25514,349,40,1420,158,349,40,349,40,349,377
41.177.117.184,1605,41.177.3.224,50371,TCP,29650,430,1420,442,430,430,430,1420,52,520,430
41.177.3.224,50391,41.177.117.184,1610,TCP,36383,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1610,41.177.3.224,50391,TCP,39359,429,429,429,429,429,429,920,1420,442,237
244.3.160.41,1985,210.218.218.164,1985,UDP,13284,44,44,44,48,48,48,48,48,48,48
41.177.98.143,8001,194.31.194.116,4146,TCP,60107,1300,457,1300,62,1300,875,1300,875,1038,40
41.177.26.176,80,68.157.168.197,50824,TCP,24923,1500,72,717,255,143,255,258,764,1500,563
215.224.91.90,15672,244.3.160.239,80,TCP,1840,40,40,40,40,40,40,40,40,40,40
41.177.26.176,50774,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50774,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50775,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50775,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,50776,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50776,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50777,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50777,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50778,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50778,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.108.204,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
168.91.64.164,3058,244.3.210.98,80,TCP,303,48,40,95,40,40,40,0,0,0,0
244.3.210.98,80,168.91.64.164,3058,TCP,12088,48,40,1500,1500,1500,1500,1500,1500,1500,1500
41.177.26.176,50779,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50779,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,50780,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50780,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50781,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50781,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,50782,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50782,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,50783,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50783,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,50784,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50784,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.93.198,1904,41.177.241.254,3389,TCP,15031,40,40,40,40,40,40,40,40,40,40
41.177.155.41,1985,210.218.218.164,1985,UDP,13296,48,48,48,48,48,48,48,48,48,48
68.157.168.197,50824,41.177.26.176,80,TCP,2633,52,52,52,52,52,52,52,52,52,52
176.41.89.210,80,244.3.160.239,43750,TCP,652458,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,43750,176.41.89.210,80,TCP,11280,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,68.33.164.161,11561,TCP,658374,1500,1364,1500,1364,1500,1500,675,1500,1364,1500
77.197.210.224,57487,41.177.26.15,80,TCP,675,48,40,347,40,40,40,40,40,40,0
41.177.26.15,80,77.197.210.224,57487,TCP,17228,48,40,1500,1500,1500,1500,1500,1204,1500,1500
244.3.31.84,61344,244.3.41.84,31100,TCP,656,112,52,112,52,112,52,112,52,0,0
77.197.210.110,4934,41.177.26.176,80,TCP,596,48,40,348,40,40,40,40,0,0,0
41.177.26.176,80,77.197.210.110,4934,TCP,11705,48,40,1181,1500,568,825,1500,754,1500,393
244.3.41.84,31100,244.3.31.84,61344,TCP,256,64,64,64,64,0,0,0,0,0,0
41.177.241.254,1040,41.177.241.176,1100,UDP,30723,133,133,133,133,133,133,133,133,133,133
15.186.110.142,39024,41.177.26.176,80,TCP,1187,60,52,555,52,52,52,52,52,52,52
41.177.26.176,80,15.186.110.142,39024,TCP,10551,64,52,1496,710,283,368,800,1500,1088,1500
68.33.164.161,11561,244.3.160.239,80,TCP,15132,52,52,52,52,52,52,52,52,52,52
41.177.26.176,50785,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50785,UDP,289,289,0,0,0,0,0,0,0,0,0
215.224.91.90,15229,244.3.160.239,80,TCP,1125,48,40,917,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,15229,TCP,2451,48,40,365,1500,418,40,40,0,0,0
41.177.26.176,50786,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50786,UDP,265,265,0,0,0,0,0,0,0,0,0
215.224.91.90,13673,244.3.160.239,80,TCP,1126,48,40,918,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,13673,TCP,725,48,40,364,193,40,40,0,0,0,0
41.177.26.176,50787,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50787,UDP,265,265,0,0,0,0,0,0,0,0,0
215.224.91.90,7888,244.3.160.239,80,TCP,1130,48,40,922,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,7888,TCP,701,48,40,364,169,40,40,0,0,0,0
215.224.91.90,11221,244.3.160.239,80,TCP,1126,48,40,918,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,11221,TCP,647,48,40,363,116,40,40,0,0,0,0
215.224.91.90,8861,244.3.160.239,80,TCP,1131,48,40,923,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,8861,TCP,705,48,40,364,173,40,40,0,0,0,0
215.224.91.90,11004,244.3.160.239,80,TCP,1123,48,40,915,40,40,40,0,0,0,0
244.3.160.239,80,215.224.91.90,11004,TCP,1324,48,40,364,792,40,40,0,0,0,0
41.177.26.176,50788,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50788,UDP,299,299,0,0,0,0,0,0,0,0,0
244.3.3.145,4061,244.3.41.84,23,TCP,720,50,40,50,40,50,40,50,40,50,40
41.177.26.176,50789,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50789,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,50790,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,50790,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.153.164,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
41.177.26.176,80,122.39.210.202,37610,TCP,7100,1420,1420,1420,1420,1420,0,0,0,0,0
244.3.160.239,46131,225.116.251.43,80,TCP,882,48,40,634,40,40,40,40,0,0,0
244.3.41.84,23,244.3.3.145,4061,TCP,8943,1420,406,1420,406,1009,1009,1009,1009,1009,246
151.77.15.155,3891,41.177.241.46,443,UDP,229225,185,185,185,169,185,169,185,169,185,169
244.3.153.209,137,41.177.230.130,137,UDP,2922,96,96,96,96,96,96,78,96,78,96
244.3.160.239,46132,225.116.251.43,80,TCP,843,48,40,635,40,40,40,0,0,0,0
41.177.241.67,1985,210.218.218.164,1985,UDP,4080,48,48,48,48,48,48,48,48,48,48
176.41.89.121,80,244.3.160.239,44885,TCP,87132,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.41.84,23,244.3.150.84,54141,TCP,1634,40,1420,134,40,0,0,0,0,0,0
244.3.160.239,44885,176.41.89.121,80,TCP,1600,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,41.177.40.117,14085,TCP,87092,1500,1340,1500,1340,1500,1500,639,1500,1500,1500
41.177.40.117,14085,244.3.160.239,80,TCP,1200,40,40,40,40,40,40,40,40,40,40
244.3.160.239,46133,225.116.251.43,80,TCP,847,48,40,639,40,40,40,0,0,0,0
225.116.251.43,80,244.3.160.239,46131,TCP,2377,48,40,1500,749,40,0,0,0,0,0
244.3.160.239,46134,225.116.251.43,80,TCP,843,48,40,635,40,40,40,0,0,0,0
225.116.251.43,80,244.3.160.239,46132,TCP,651,48,40,523,40,0,0,0,0,0,0
40.193.220.98,7592,41.177.241.46,4500,UDP,13715,120,120,120,120,136,120,120,128,120,128
244.3.153.156,51836,244.3.202.202,53,UDP,59,59,0,0,0,0,0,0,0,0,0
244.3.153.116,514,41.177.230.117,514,UDP,493860,225,225,225,225,225,225,225,225,225,225
244.3.153.156,54764,244.3.202.202,53,UDP,60,60,0,0,0,0,0,0,0,0,0
244.3.153.156,58968,244.3.202.202,53,UDP,61,61,0,0,0,0,0,0,0,0,0
244.3.61.15,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
244.3.160.239,46135,225.116.251.43,80,TCP,848,48,40,640,40,40,40,0,0,0,0
225.116.251.43,80,244.3.160.239,46133,TCP,627,48,40,499,40,0,0,0,0,0,0
41.177.3.224,49020,41.177.117.184,1606,TCP,24595,349,40,349,40,1420,158,349,40,349,40
41.177.117.184,1606,41.177.3.224,49020,TCP,27611,429,429,1420,442,429,429,429,429,429,429
122.39.210.202,9410,41.177.26.176,80,TCP,941,48,40,613,40,40,40,40,40,40,0
41.177.26.176,80,122.39.210.202,9410,TCP,17423,44,40,245,680,1420,864,1420,1396,899,679
244.3.160.239,46136,225.116.251.43,80,TCP,840,48,40,632,40,40,40,0,0,0,0
225.116.251.43,80,244.3.160.239,46134,TCP,573,48,40,445,40,0,0,0,0,0,0
41.106.176.15,33082,41.177.241.46,443,TCP,7026,73,40,169,151,169,151,169,151,169,151
41.177.241.46,443,41.106.176.15,33082,TCP,2726,40,73,40,40,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,62685,TCP,574,494,40,40,0,0,0,0,0,0,0
68.157.168.160,35161,41.177.26.176,80,TCP,1198,418,52,52,52,52,52,52,52,52,52
41.177.26.176,80,68.157.168.160,35161,TCP,11618,52,1476,705,252,252,252,255,593,1500,1040
225.116.251.43,80,244.3.160.239,46135,TCP,631,48,40,503,40,0,0,0,0,0,0
244.3.160.248,62685,41.177.26.193,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,51836,UDP,197,197,0,0,0,0,0,0,0,0,0
41.177.241.46,4500,40.193.220.98,7592,UDP,12408,256,256,280,256,264,240,248,216,216,272
244.3.202.202,53,244.3.153.156,54764,UDP,198,198,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,58968,UDP,217,217,0,0,0,0,0,0,0,0,0
244.3.153.197,55609,41.177.230.130,137,UDP,1638,78,78,78,78,78,78,78,78,78,78
225.116.251.43,80,244.3.160.239,46136,TCP,1250,48,40,1122,40,0,0,0,0,0,0
253.244.77.41,1985,210.218.218.164,1985,UDP,9048,48,48,48,48,44,44,48,48,48,48
244.3.153.156,55163,244.3.202.202,53,UDP,62,62,0,0,0,0,0,0,0,0,0
244.3.153.156,51465,244.3.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
244.3.153.156,57666,244.3.202.202,53,UDP,60,60,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,51465,UDP,193,193,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,57666,UDP,200,200,0,0,0,0,0,0,0,0,0
77.197.128.251,38685,41.177.26.176,80,TCP,808,48,40,440,40,40,40,40,40,40,40
41.177.26.176,80,77.197.128.251,38685,TCP,13638,48,40,1486,1500,897,1291,1234,1498,1488,654
244.3.160.248,62796,41.177.26.193,80,TCP,4169,48,40,1500,96,40,1325,40,40,40,40
41.177.26.193,80,244.3.160.248,62796,TCP,75105,48,40,40,494,40,1500,1500,1500,1500,1500
244.3.153.156,64924,244.3.202.202,53,UDP,59,59,0,0,0,0,0,0,0,0,0
244.3.153.156,65299,244.3.202.202,53,UDP,66,66,0,0,0,0,0,0,0,0,0
41.177.26.214,44141,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44141,UDP,240,240,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,65299,UDP,176,176,0,0,0,0,0,0,0,0,0
41.177.26.214,44142,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44142,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,44143,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44143,UDP,146,146,0,0,0,0,0,0,0,0,0
41.177.26.214,44144,41.177.202.202,53,UDP,85,85,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44144,UDP,138,138,0,0,0,0,0,0,0,0,0
41.177.26.214,44145,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44145,UDP,216,216,0,0,0,0,0,0,0,0,0
41.177.3.224,51313,41.177.117.184,1605,TCP,29399,349,457,434,113,318,69,40,349,377,542
41.177.117.184,1605,41.177.3.224,51313,TCP,27464,430,305,237,62,346,212,430,1420,52,520
244.3.153.156,57803,244.3.202.202,53,UDP,62,62,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.156,57803,UDP,190,190,0,0,0,0,0,0,0,0,0
244.3.160.248,62797,41.177.26.193,80,TCP,3692,48,40,1500,424,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,62797,TCP,117980,48,40,40,1500,1500,1500,1500,1500,1500,1500
244.3.164.41,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.108.186,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.26.214,44146,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44146,UDP,240,240,0,0,0,0,0,0,0,0,0
41.177.26.214,44147,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,44147,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,44148,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
