srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
244.3.160.239,80,41.177.40.117,5920,TCP,167830,1500,1500,1500,1500,1100,1500,719,1500,1340,1500
41.106.176.15,41343,41.177.241.46,443,TCP,57563,186,40,135,172,193,179,186,172,172,158
41.177.241.46,443,41.106.176.15,41343,TCP,134089,40,113,40,40,113,40,40,40,113,40
244.3.153.77,1449,244.3.176.118,3389,TCP,4904,113,62,99,120,106,113,99,99,85,57
244.3.160.239,65146,198.123.241.156,80,TCP,1009,40,849,40,40,40,0,0,0,0,0
41.177.40.117,5920,244.3.160.239,80,TCP,2200,40,40,40,40,40,40,40,40,40,40
18.122.117.184,12008,244.3.160.239,80,TCP,1032,40,52,52,52,52,52,52,40,40,40
244.3.160.239,80,18.122.117.184,12008,TCP,34810,1492,637,1492,637,637,1492,637,1492,637,1492
244.3.160.239,65127,244.186.155.13,80,TCP,28680,40,40,40,40,40,40,40,40,40,40
244.186.155.13,80,244.3.160.239,65127,TCP,2136441,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
244.3.160.239,80,151.77.39.25,6998,TCP,2168567,1300,1300,440,1300,1300,440,1300,1300,440,1300
151.77.39.25,6998,244.3.160.239,80,TCP,44760,40,40,40,40,40,40,40,40,40,40
244.199.100.224,1771,41.177.26.176,80,TCP,9700,40,706,40,40,40,40,40,40,40,706
128.83.167.17,3311,244.3.210.197,80,TCP,4731,842,40,825,835,40,920,40,40,40,40
128.83.167.17,3310,244.3.210.197,80,TCP,5103,40,40,40,40,40,40,40,40,825,845
244.3.93.198,4112,41.177.241.108,3389,TCP,2240,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,128.83.167.17,3310,TCP,31728,1500,1500,691,253,253,253,1500,673,1500,1500
244.3.210.197,80,128.83.167.17,3311,TCP,22957,253,253,254,40,1500,1500,1500,1500,1500,1500
18.122.117.184,11548,244.3.160.239,80,TCP,80,40,40,0,0,0,0,0,0,0,0
253.213.108.105,1679,253.37.253.43,23,TCP,4320,50,50,40,40,50,50,40,40,50,50
253.37.253.43,23,253.213.108.105,1679,TCP,24725,950,1005,974,1065,1025,950,995,1117,995,950
18.122.117.184,12817,244.3.160.239,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.61.15,1985,210.218.218.164,1985,UDP,2112,48,48,48,48,48,48,48,48,48,48
18.122.117.184,13684,244.3.160.239,80,TCP,824,52,52,52,52,52,52,52,52,52,52
244.3.160.239,80,18.122.117.184,13684,TCP,6779,1492,637,1492,637,1172,1309,40,0,0,0
41.177.3.224,9506,41.177.143.106,2879,TCP,339490,1420,1420,1420,1420,1420,1420,1420,1420,1420,1420
41.177.143.106,2879,41.177.3.224,9506,TCP,80277,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,18.122.117.184,5739,TCP,40,40,0,0,0,0,0,0,0,0,0
254.194.155.98,46039,244.3.210.197,80,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.210.197,80,254.194.155.98,46039,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,41.177.111.194,3112,TCP,24417,1500,1500,1500,993,1500,1500,1500,788,1500,1500
41.177.111.194,3112,41.177.98.176,80,TCP,2349,40,40,40,40,1052,239,40,40,40,698
244.199.100.224,1773,41.177.26.15,80,TCP,28618,40,40,40,40,40,40,40,40,40,40
41.177.26.15,80,244.199.100.224,1773,TCP,1542010,932,1500,1500,1500,1500,1500,932,1500,1500,1500
244.3.251.164,1985,210.218.218.164,1985,UDP,1056,48,48,48,48,48,48,48,48,48,48
94.2.202.203,80,244.3.160.239,65134,TCP,2093,1420,593,40,40,0,0,0,0,0,0
244.3.160.239,65134,94.2.202.203,80,TCP,160,40,40,40,40,0,0,0,0,0,0
244.3.160.239,80,68.33.110.176,14167,TCP,2140,1500,560,40,40,0,0,0,0,0,0
198.123.241.156,80,244.3.160.239,65139,TCP,80,40,40,0,0,0,0,0,0,0,0
145.95.41.41,1985,210.218.218.164,1985,UDP,1236,48,44,48,48,48,48,48,48,48,48
68.33.110.176,14167,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.160.239,80,145.95.31.210,15963,TCP,244,164,40,40,0,0,0,0,0,0,0
145.95.31.210,15963,244.3.160.239,80,TCP,80,40,40,0,0,0,0,0,0,0,0
128.83.167.17,3313,244.3.210.197,80,TCP,4115,40,40,40,40,40,824,842,40,901,40
244.3.210.197,80,128.83.167.17,3313,TCP,33800,1500,1500,1400,253,253,1500,1500,1500,1500,1500
68.33.110.176,13091,244.3.160.239,80,TCP,1258,52,40,966,40,40,40,40,40,0,0
244.3.160.239,80,68.33.110.176,13091,TCP,9071,52,40,1500,633,1036,1500,629,1500,831,1310
244.3.160.239,80,18.122.117.184,12817,TCP,40,40,0,0,0,0,0,0,0,0,0
68.33.110.176,15072,244.3.160.239,80,TCP,1285,52,40,1113,40,40,0,0,0,0,0
244.3.160.239,80,68.33.110.176,15072,TCP,941,52,40,769,40,40,0,0,0,0,0
215.144.80.181,55115,41.177.98.176,80,TCP,4456,52,699,52,699,52,52,52,693,52,52
244.3.160.239,65147,94.2.202.203,80,TCP,1281,48,40,953,40,40,40,40,40,40,0
244.3.210.254,5900,41.177.244.177,56182,TCP,67412,348,591,178,178,160,330,1420,1420,672,177
41.177.244.177,56182,244.3.210.254,5900,TCP,9256,52,52,52,52,52,52,52,52,52,52
215.144.80.181,55116,41.177.98.176,80,TCP,3738,52,52,52,695,52,52,711,52,689,52
41.177.98.176,80,215.144.80.181,55116,TCP,23100,1187,52,1500,1500,1500,1400,1500,702,379,52
41.177.31.94,57658,145.95.181.55,3283,TCP,336,48,48,48,48,48,48,48,0,0,0
41.177.31.94,57657,145.95.122.12,3283,TCP,336,48,48,48,48,48,48,48,0,0,0
41.177.31.94,57656,145.95.181.55,3283,TCP,336,48,48,48,48,48,48,48,0,0,0
41.177.31.94,57655,145.95.122.12,3283,TCP,336,48,48,48,48,48,48,48,0,0,0
41.177.31.94,57654,145.95.122.12,3283,TCP,336,48,48,48,48,48,48,48,0,0,0
41.177.117.41,1985,210.218.218.164,1985,UDP,3432,48,48,48,48,48,48,48,48,48,48
244.3.160.254,55354,244.3.202.202,53,UDP,67,67,0,0,0,0,0,0,0,0,0
41.177.93.64,1156,244.3.41.84,23,TCP,1485,65,40,326,40,65,40,326,40,65,40
215.144.80.181,55117,41.177.98.176,80,TCP,4630,52,688,52,52,52,52,52,710,52,52
244.3.160.239,80,18.122.117.184,11548,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.210.254,5900,41.177.244.185,51175,TCP,57612,821,170,170,142,260,1420,1420,391,170,267
41.177.244.185,51175,244.3.210.254,5900,TCP,7696,52,52,52,52,52,52,52,52,52,52
253.160.108.89,12003,253.37.253.43,12003,UDP,43308,95,95,95,95,187,187,78,78,83,83
253.37.253.43,12003,253.160.108.89,12003,UDP,39330,88,84,152,1433,1433,1413,1433,552,88,84
41.177.98.43,123,244.3.164.39,123,UDP,76,76,0,0,0,0,0,0,0,0,0
244.3.164.39,123,41.177.98.43,123,UDP,76,76,0,0,0,0,0,0,0,0,0
41.177.4.192,1985,210.218.218.164,1985,UDP,1008,48,48,48,48,48,48,48,48,48,48
41.177.3.224,50412,41.177.117.184,1613,TCP,6246,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1613,41.177.3.224,50412,TCP,7010,429,429,429,429,429,429,429,429,429,429
94.2.202.203,80,244.3.160.239,65147,TCP,8605,48,40,1420,1420,1420,1420,1420,1337,40,40
244.3.31.164,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,48,48,48,48
41.177.108.186,1985,210.218.218.164,1985,UDP,2112,48,48,48,48,48,48,48,48,48,48
253.213.108.150,1832,253.37.253.43,23,TCP,4960,50,50,40,40,50,50,40,40,50,50
18.122.117.184,8860,244.3.160.239,80,TCP,1054,52,40,842,40,40,40,0,0,0,0
244.3.160.239,80,18.122.117.184,8860,TCP,2424,52,40,1492,637,123,40,40,0,0,0
18.122.117.184,2840,244.3.160.239,80,TCP,800,40,40,40,40,40,40,40,40,40,40
244.3.160.248,48895,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,42069,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,52694,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,38708,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,63588,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,48916,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,43852,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
244.3.160.248,44364,41.177.26.209,514,UDP,4883,139,145,151,171,142,249,124,130,151,127
41.177.111.194,3111,41.177.98.176,80,TCP,1700,698,40,882,40,40,0,0,0,0,0
244.3.202.202,53,244.3.160.254,55354,UDP,177,177,0,0,0,0,0,0,0,0,0
244.3.160.239,65148,151.241.241.198,80,TCP,1308,48,40,1100,40,40,40,0,0,0,0
253.37.253.43,23,253.213.108.150,1832,TCP,30007,1124,1032,1051,1032,1124,1032,1051,1058,1079,1171
41.177.98.176,80,41.177.111.194,3111,TCP,783,575,208,0,0,0,0,0,0,0,0
253.244.230.201,1985,210.218.218.164,1985,UDP,1144,48,48,48,48,48,48,48,48,48,48
41.177.117.138,1985,210.218.218.164,1985,UDP,2376,48,48,44,44,48,48,48,48,48,48
18.122.117.184,13137,244.3.160.239,80,TCP,1092,52,40,840,40,40,40,40,0,0,0
244.3.160.239,80,18.122.117.184,13137,TCP,4717,52,40,1492,637,1492,637,287,40,40,0
18.122.117.184,10284,244.3.160.239,80,TCP,5264,52,40,840,40,40,40,40,40,40,40
244.3.160.239,80,18.122.117.184,10284,TCP,174732,52,40,1492,637,1492,637,1492,637,1099,1492
244.3.176.118,3389,244.3.153.77,1449,TCP,1622,40,40,40,40,40,40,40,40,40,40
151.241.241.198,80,244.3.160.239,65148,TCP,846,48,718,40,40,0,0,0,0,0,0
253.160.108.225,12003,253.37.253.43,12003,UDP,254060,63,63,63,63,1114,1114,506,506,95,95
18.122.117.184,15859,244.3.160.239,80,TCP,1168,52,40,836,40,40,40,40,40,40,0
244.3.160.239,80,18.122.117.184,15859,TCP,9493,52,40,1492,637,1492,637,1492,637,1074,1492
244.3.41.84,23,41.177.93.64,1156,TCP,12646,1420,670,1420,277,1420,670,1420,277,783,1420
128.83.167.17,3314,244.3.210.197,80,TCP,4655,838,40,823,40,835,40,890,40,40,40
244.3.210.197,80,128.83.167.17,3314,TCP,17582,254,253,254,1500,1500,1500,1500,1500,1500,1500
244.3.41.201,1985,210.218.218.164,1985,UDP,1144,48,48,44,48,48,48,48,48,48,48
41.177.202.199,1985,210.218.218.164,1985,UDP,1144,48,48,48,44,48,48,48,48,48,48
41.177.241.254,3389,244.3.93.198,1904,TCP,3641,59,59,59,59,59,59,59,59,80,59
41.177.241.164,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,44,44,48,48
68.33.110.176,5538,244.3.160.239,80,TCP,1991,52,40,1139,40,40,40,40,40,40,40
244.3.160.239,80,68.33.110.176,5538,TCP,93842,52,40,264,1500,1106,1500,1340,1500,1340,1500
244.3.160.239,65149,225.116.91.43,80,TCP,894,48,40,646,40,40,40,40,0,0,0
244.3.160.239,65150,151.241.241.198,80,TCP,2694,48,40,1126,40,40,40,40,40,40,40
253.213.108.145,2416,253.37.253.43,23,TCP,762,50,50,40,40,56,56,40,40,57,57
253.37.253.43,23,253.213.108.145,2416,TCP,3695,1384,1105,914,292,0,0,0,0,0,0
41.177.202.164,1985,210.218.218.164,1985,UDP,1144,48,48,48,48,48,48,48,44,48,48
225.116.91.43,80,244.3.160.239,65149,TCP,2469,48,40,1500,789,52,40,0,0,0,0
244.3.39.224,52661,41.177.241.46,443,TCP,372,73,73,40,73,73,40,0,0,0,0
41.177.241.46,443,244.3.39.224,52661,TCP,306,40,40,73,40,40,73,0,0,0,0
253.244.230.213,1985,210.218.218.164,1985,UDP,1056,48,48,48,48,48,48,48,48,48,48
151.241.241.198,80,244.3.160.239,65150,TCP,96642,48,1420,1420,1420,1420,1420,1420,1420,1420,1420
244.3.160.239,65151,225.116.91.43,80,TCP,932,48,40,644,40,40,40,40,40,0,0
41.177.4.164,1985,210.218.218.164,1985,UDP,1144,48,48,48,48,48,44,48,48,48,48
244.3.160.239,65152,225.116.91.43,80,TCP,3292,48,40,644,40,40,40,40,40,40,40
41.177.26.176,80,47.235.113.15,11613,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.239,65142,225.116.91.43,80,TCP,80,40,40,0,0,0,0,0,0,0,0
225.116.91.43,80,244.3.160.239,65151,TCP,4762,48,40,1500,1500,1500,82,52,40,0,0
244.3.79.224,1409,41.177.98.220,7020,TCP,862,109,109,124,122,123,122,113,40,0,0
41.177.26.176,80,47.235.113.15,6026,TCP,40,40,0,0,0,0,0,0,0,0,0
225.116.91.43,80,244.3.160.239,65152,TCP,163342,48,40,1500,1500,1500,1500,1500,1500,1500,1500
225.116.91.43,80,244.3.160.239,65142,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.98.220,7020,244.3.79.224,1409,TCP,1892,243,40,243,40,256,40,470,299,40,111
68.157.168.98,59904,41.177.26.176,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.176,80,68.157.168.98,59904,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.72.186,1985,210.218.218.164,1985,UDP,2112,48,48,48,48,48,48,48,48,48,48
244.3.160.239,65153,225.116.91.43,80,TCP,968,48,40,640,40,40,40,40,40,40,0
41.177.3.203,58381,41.177.3.224,1791,TCP,9108,365,40,365,40,365,40,365,40,365,40
41.177.3.224,1791,41.177.3.203,58381,TCP,9718,428,428,428,428,428,428,428,428,920,1500
244.3.79.4,1541,41.177.98.220,7030,TCP,8643,137,40,113,168,40,137,40,113,168,40
225.116.91.43,80,244.3.160.239,65153,TCP,9498,48,40,1500,1500,1500,1500,1500,1500,370,40
145.95.43.192,1985,210.218.218.164,1985,UDP,1056,48,48,48,48,48,48,48,48,48,48
41.177.180.186,1985,210.218.218.164,1985,UDP,1104,48,48,48,48,48,48,48,48,48,48
41.177.241.108,137,41.177.241.176,137,UDP,3042,78,78,78,78,78,78,78,78,78,78
41.177.98.220,7030,244.3.79.4,1541,TCP,13244,349,149,301,351,149,280,330,149,280,330
244.3.210.197,80,128.83.167.17,3312,TCP,3436,254,254,254,254,1500,920,0,0,0,0
68.157.168.39,51673,41.177.26.176,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.176,80,68.157.168.39,51673,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.176.198,1310,41.177.98.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.98.176,80,41.177.176.198,1310,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.176.198,1311,41.177.98.176,80,TCP,3089,48,40,1392,40,40,40,40,40,40,40
41.177.98.176,80,41.177.176.198,1311,TCP,24446,48,40,1500,1500,1500,994,1500,1500,1500,788
244.3.41.213,1985,210.218.218.164,1985,UDP,1056,48,48,48,48,48,48,48,48,48,48
151.77.142.94,51606,41.177.98.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
151.77.142.94,51607,41.177.98.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
128.83.167.17,3315,244.3.210.197,80,TCP,4529,816,40,825,40,830,40,910,40,40,908
244.3.210.197,80,128.83.167.17,3315,TCP,7879,254,254,253,1500,1500,1500,460,1500,658,0
41.177.26.164,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,48,48,48,48
41.177.3.203,58386,41.177.3.224,1791,TCP,6452,365,40,365,40,365,40,365,40,365,40
41.177.3.224,1791,41.177.3.203,58386,TCP,7278,428,428,428,428,428,428,428,1500,591,51
41.106.176.15,40923,41.177.241.46,443,TCP,27354,187,40,135,221,40,158,221,221,214,221
41.177.241.46,443,41.106.176.15,40923,TCP,32128,40,113,40,40,113,40,40,113,40,40
244.3.153.55,1560,41.177.24.247,5222,TCP,228,114,114,0,0,0,0,0,0,0,0
145.95.120.160,57030,41.177.98.176,80,TCP,968,64,52,696,52,52,52,0,0,0,0
41.177.98.176,80,145.95.120.160,57030,TCP,441,64,52,221,52,52,0,0,0,0,0
47.235.113.15,11613,41.177.26.176,80,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.3.184,657,41.177.3.203,657,UDP,420,84,84,84,84,84,0,0,0,0,0
41.177.3.184,657,41.177.3.224,657,UDP,420,84,84,84,84,84,0,0,0,0,0
41.177.3.224,657,41.177.3.184,657,UDP,420,84,84,84,84,84,0,0,0,0,0
41.177.3.203,657,41.177.3.184,657,UDP,420,84,84,84,84,84,0,0,0,0,0
47.235.113.15,6026,41.177.26.176,80,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.72.41,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,44,44,48,48,48,48
41.177.241.254,1040,41.177.241.176,1100,UDP,7980,133,133,133,133,133,133,133,133,133,133
41.106.180.77,42636,41.177.241.46,443,UDP,65102,137,121,233,169,1273,169,121,121,121,153
244.3.153.252,3043,41.177.24.241,443,TCP,1704,52,40,142,83,1190,77,40,40,40,0
244.3.153.116,514,41.177.230.117,514,UDP,62508,225,165,221,213,222,211,222,199,200,225
41.177.24.241,443,244.3.153.252,3043,TCP,3432,52,40,162,40,40,1190,1190,638,40,40
41.177.241.46,443,41.106.180.77,42636,UDP,99316,137,121,249,121,121,1273,1273,729,121,121
68.157.168.13,55681,41.177.26.176,80,TCP,1425,60,52,429,52,52,52,52,52,52,52
41.177.26.176,80,68.157.168.13,55681,TCP,13873,64,52,820,805,717,263,263,263,603,1500
77.197.128.251,47729,41.177.26.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.93.198,1904,41.177.241.254,3389,TCP,2550,40,40,40,40,40,40,40,40,95,40
41.177.176.25,4116,41.177.98.220,7010,TCP,2623,113,40,117,40,196,40,117,40,114,111
244.3.153.164,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,48,48,44,44
244.3.61.68,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,48,48,44,44
244.3.34.157,1612,244.3.41.84,21,TCP,568,45,48,46,46,40,40,66,65,46,46
145.95.41.192,1985,210.218.218.164,1985,UDP,1056,48,48,48,48,48,48,48,48,48,48
41.177.98.220,7010,41.177.176.25,4116,TCP,6336,1227,206,201,206,631,307,578,307,351,206
41.177.98.57,52993,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52993,UDP,260,260,0,0,0,0,0,0,0,0,0
41.177.98.57,52994,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.26.55,80,244.3.160.248,53014,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52994,UDP,237,237,0,0,0,0,0,0,0,0,0
244.3.160.248,53014,41.177.26.55,80,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.98.57,52995,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52995,UDP,237,237,0,0,0,0,0,0,0,0,0
244.3.64.188,49908,41.177.241.46,443,UDP,92580,169,185,169,169,169,185,185,169,169,185
244.3.153.197,50753,41.177.230.130,137,UDP,2340,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54690,41.177.230.130,137,UDP,2880,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54962,41.177.230.130,137,UDP,234,78,78,78,0,0,0,0,0,0,0
244.3.153.197,54010,41.177.230.130,137,UDP,2340,78,78,78,78,78,78,78,78,78,78
244.3.153.197,64846,41.177.230.130,137,UDP,2340,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54783,41.177.230.130,137,UDP,2880,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54687,41.177.230.130,137,UDP,2880,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54264,41.177.230.130,137,UDP,2262,78,78,78,78,78,78,78,78,78,78
244.3.34.157,1614,244.3.41.84,2726,TCP,168,48,40,40,40,0,0,0,0,0,0
244.3.41.84,2726,244.3.34.157,1614,TCP,644,44,520,40,40,0,0,0,0,0,0
145.95.81.118,123,244.3.164.39,123,UDP,76,76,0,0,0,0,0,0,0,0,0
244.3.164.39,123,145.95.81.118,123,UDP,76,76,0,0,0,0,0,0,0,0,0
41.177.24.247,5222,244.3.153.55,1560,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.98.57,52996,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52996,UDP,214,214,0,0,0,0,0,0,0,0,0
68.157.168.194,45484,41.177.26.91,80,TCP,120257,402,52,52,52,52,52,52,52,52,52
244.3.153.197,53910,41.177.230.130,137,UDP,2262,78,78,78,78,78,78,78,78,78,78
244.3.41.186,1985,210.218.218.164,1985,UDP,2112,48,48,48,48,48,48,48,48,48,48
41.177.31.57,138,41.177.31.176,138,UDP,8666,342,342,342,342,342,342,342,342,342,342
41.177.98.57,52997,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52997,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,52998,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52998,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,52999,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,52999,UDP,214,214,0,0,0,0,0,0,0,0,0
253.244.77.186,1985,210.218.218.164,1985,UDP,2112,48,48,48,48,48,48,48,48,48,48
41.106.180.77,30882,41.177.241.46,443,UDP,10735,297,121,297,121,185,185,297,121,185,297
244.3.153.177,1554,41.177.117.203,1632,TCP,2976,208,40,208,40,208,40,208,40,208,40
41.177.117.203,1632,244.3.153.177,1554,TCP,1452,121,121,121,121,121,121,121,121,121,121
41.177.241.46,443,41.106.180.77,30882,UDP,2412,201,201,201,201,201,201,201,201,201,201
41.177.161.164,1985,210.218.218.164,1985,UDP,3432,48,48,48,48,48,48,48,48,48,48
41.177.26.176,80,77.197.128.254,11908,TCP,10397,1500,98,705,131,245,245,248,524,1500,1086
41.177.98.57,53000,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53000,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,53001,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53001,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,53002,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53002,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,53003,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53003,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,53004,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53004,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.3.192,1985,210.218.218.164,1985,UDP,2208,48,48,48,48,48,48,48,48,48,48
41.177.98.57,53005,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53005,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,53006,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53006,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,53007,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53007,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,53008,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,53008,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.31.164,1985,210.218.218.164,1985,UDP,2288,48,48,48,48,48,48,48,48,44,44
