srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.24.241,993,244.3.153.77,1411,TCP,34079,48,40,162,40,373,362,40,85,293,40
41.177.26.91,80,68.157.168.194,38292,TCP,17988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
16.176.93.164,13576,244.3.160.239,80,TCP,1193,52,40,981,40,40,40,0,0,0,0
244.3.160.239,80,16.176.93.164,13576,TCP,1834,52,40,1500,162,40,40,0,0,0,0
68.83.203.201,65465,244.3.210.197,80,TCP,12556,595,610,593,608,52,596,52,594,64,52
244.3.210.197,80,68.83.203.201,65465,TCP,87130,496,473,566,1500,327,1500,1288,1500,1500,1500
68.83.203.201,65466,244.3.210.197,80,TCP,4693,72,72,72,64,64,52,52,64,64,64
244.3.210.197,80,68.83.203.201,65466,TCP,20304,1500,1500,1500,1500,1488,64,84,1500,406,595
41.177.13.249,1052,244.3.41.84,23,TCP,1376,50,40,58,40,83,40,64,40,62,40
151.77.135.33,49809,41.177.98.176,80,TCP,2608,40,40,40,40,40,40,40,40,40,40
68.33.164.161,13694,244.3.160.239,80,TCP,18820,52,52,52,52,52,52,52,52,52,52
244.3.41.84,23,41.177.13.249,1052,TCP,18621,246,1009,1420,1149,1009,1420,1149,1009,246,1420
244.110.40.40,2085,41.177.98.143,8001,TCP,2240,40,40,40,40,40,40,40,40,40,40
41.177.31.57,138,41.177.31.176,138,UDP,31238,342,342,342,342,342,342,342,342,342,342
77.197.128.155,37549,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
244.3.41.84,2626,244.3.31.67,1592,TCP,196440,40,223,622,237,427,1420,645,1133,384,53
41.177.26.176,80,77.197.128.155,37549,TCP,11905,48,40,1500,1010,1500,1500,751,1500,904,1500
244.3.160.239,57305,176.41.89.90,80,TCP,13880,40,40,40,40,40,40,40,40,40,40
68.157.168.194,38292,41.177.26.91,80,TCP,728,52,52,52,52,52,52,52,52,52,52
41.177.161.164,1985,210.218.218.164,1985,UDP,12996,48,48,48,48,48,48,48,48,48,44
244.3.141.213,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
253.213.108.105,1679,253.37.253.43,23,TCP,2114,40,40,50,50,40,40,50,50,40,40
41.177.241.31,1037,41.177.241.176,1100,UDP,29526,133,133,133,133,133,133,133,133,133,133
16.176.93.164,14646,244.3.160.239,80,TCP,360,40,40,40,40,40,40,40,40,40,0
244.3.160.239,80,16.176.93.164,14646,TCP,11143,1500,629,1500,318,1500,629,1500,629,1500,1398
41.177.26.176,51641,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51641,UDP,216,216,0,0,0,0,0,0,0,0,0
41.177.26.176,51642,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51642,UDP,216,216,0,0,0,0,0,0,0,0,0
244.3.153.77,1407,41.177.24.241,993,TCP,194,40,74,40,40,0,0,0,0,0,0
151.77.15.210,1127,41.177.241.46,443,TCP,1415,73,40,73,73,40,73,73,40,73,73
41.177.241.46,443,151.77.15.210,1127,TCP,1184,40,73,40,40,73,40,40,73,40,40
168.67.39.121,1450,244.3.210.197,80,TCP,49881,505,40,961,40,40,40,40,505,40,505
244.3.210.197,80,168.67.39.121,1450,TCP,350955,1492,383,1492,1492,1492,1492,1492,1492,1002,1492
41.177.26.176,51643,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51643,UDP,216,216,0,0,0,0,0,0,0,0,0
244.3.47.41,1985,210.218.218.164,1985,UDP,8480,48,48,48,48,48,48,48,48,48,48
68.83.203.201,65467,244.3.210.197,80,TCP,7454,72,72,64,64,64,64,52,52,52,64
41.177.26.176,51644,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51644,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,51645,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51645,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,51646,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51646,UDP,275,275,0,0,0,0,0,0,0,0,0
151.77.135.33,49810,41.177.98.176,80,TCP,1339,52,40,1127,40,40,40,0,0,0,0
41.177.98.176,80,151.77.135.33,49810,TCP,1562,52,40,1430,40,0,0,0,0,0,0
151.77.135.33,49811,41.177.98.176,80,TCP,1340,52,40,1128,40,40,40,0,0,0,0
41.177.98.176,80,151.77.135.33,49811,TCP,1553,52,40,1421,40,0,0,0,0,0,0
151.77.135.33,49812,41.177.98.176,80,TCP,1339,52,40,1127,40,40,40,0,0,0,0
41.177.98.176,80,151.77.135.33,49812,TCP,1562,52,40,1430,40,0,0,0,0,0,0
151.77.135.33,49813,41.177.98.176,80,TCP,1340,52,40,1128,40,40,40,0,0,0,0
41.177.98.176,80,151.77.135.33,49813,TCP,1553,52,40,1421,40,0,0,0,0,0,0
151.77.135.33,49814,41.177.98.176,80,TCP,1339,52,40,1127,40,40,40,0,0,0,0
41.177.98.176,80,151.77.135.33,49814,TCP,1562,52,40,1430,40,0,0,0,0,0,0
90.210.201.231,2544,244.3.160.239,80,TCP,1309,64,52,1037,52,52,52,0,0,0,0
244.3.160.239,80,90.210.201.231,2544,TCP,357,64,52,137,52,52,0,0,0,0,0
244.3.41.41,1985,210.218.218.164,1985,UDP,8672,48,48,48,48,48,48,48,48,44,44
244.3.160.239,58793,94.2.202.197,80,TCP,1496,48,40,1288,40,40,40,0,0,0,0
244.3.160.239,58794,41.43.180.128,80,TCP,1286,48,40,1038,40,40,40,40,0,0,0
41.177.117.186,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
90.210.201.231,2722,244.3.160.239,80,TCP,1258,64,52,1038,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,2722,TCP,357,64,52,137,52,52,0,0,0,0,0
244.3.4.164,1985,210.218.218.164,1985,UDP,13008,48,48,48,48,48,48,48,48,48,48
145.95.41.164,1985,210.218.218.164,1985,UDP,4240,48,48,44,48,48,48,48,48,48,48
41.177.31.164,1985,210.218.218.164,1985,UDP,8576,48,48,48,48,48,48,48,48,48,48
68.157.168.43,52166,41.177.26.176,80,TCP,1030,60,52,346,52,52,52,52,52,52,52
41.177.26.176,80,68.157.168.43,52166,TCP,11080,64,52,755,1500,1375,1465,1400,1056,1500,1500
94.2.202.197,80,244.3.160.239,58793,TCP,257,44,133,40,40,0,0,0,0,0,0
41.43.180.128,80,244.3.160.239,58794,TCP,1907,44,40,303,1440,40,40,0,0,0,0
41.177.204.57,1985,210.218.218.164,1985,UDP,4332,48,48,44,48,48,48,48,48,48,48
145.95.41.186,1985,210.218.218.164,1985,UDP,3936,48,48,48,48,48,48,48,48,48,48
244.3.64.188,49908,41.177.241.46,443,UDP,298476,169,169,185,169,169,169,169,169,169,169
244.3.153.197,54511,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54657,41.177.230.130,137,UDP,78,78,0,0,0,0,0,0,0,0,0
244.3.153.197,54545,41.177.230.130,137,UDP,10656,96,96,96,96,96,96,96,96,96,96
244.3.153.197,54526,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54508,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54656,41.177.230.130,137,UDP,234,78,78,78,0,0,0,0,0,0,0
244.3.153.197,50753,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
41.177.117.41,1985,210.218.218.164,1985,UDP,12864,48,48,48,48,48,48,48,48,48,48
151.77.15.155,3891,41.177.241.46,443,UDP,12586,121,121,185,121,89,329,89,185,121,201
244.3.153.209,4248,41.177.24.241,443,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.24.241,443,244.3.153.209,4248,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.241.46,443,151.77.15.155,3891,UDP,3131,121,185,89,185,121,185,201,185,185,121
244.3.160.239,58795,94.2.202.197,80,TCP,1497,48,40,1289,40,40,40,0,0,0,0
90.210.201.231,15594,244.3.160.239,80,TCP,1308,64,52,1036,52,52,52,0,0,0,0
244.3.160.239,80,90.210.201.231,15594,TCP,409,64,52,137,52,52,52,0,0,0,0
41.177.116.198,138,41.177.116.91,138,UDP,606,202,202,202,0,0,0,0,0,0,0
90.210.201.231,10913,244.3.160.239,80,TCP,1257,64,52,1037,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,10913,TCP,357,64,52,137,52,52,0,0,0,0,0
244.3.160.239,58796,94.2.202.197,80,TCP,1495,48,40,1287,40,40,40,0,0,0,0
41.177.211.151,1628,41.177.98.220,7030,TCP,14905,113,168,106,40,113,168,40,113,168,40
244.3.160.239,58797,94.2.202.197,80,TCP,1496,48,40,1288,40,40,40,0,0,0,0
41.177.153.47,2251,244.3.41.84,23,TCP,3311,55,40,50,40,50,40,130,40,50,40
244.3.210.255,3261,68.83.160.23,1984,TCP,144,48,48,48,0,0,0,0,0,0,0
68.83.160.23,1984,244.3.210.255,3261,TCP,120,40,40,40,0,0,0,0,0,0,0
94.2.202.197,80,244.3.160.239,58795,TCP,257,44,133,40,40,0,0,0,0,0,0
41.177.230.164,1985,210.218.218.164,1985,UDP,17152,48,48,48,48,48,48,48,48,48,48
41.177.98.220,7030,41.177.211.151,1628,TCP,24600,148,40,387,108,148,327,148,40,340,148
244.3.41.201,1985,210.218.218.164,1985,UDP,4284,44,48,48,48,48,48,48,48,48,48
41.177.244.164,1985,210.218.218.164,1985,UDP,4240,48,48,48,48,44,48,48,48,48,48
41.177.241.67,1985,210.218.218.164,1985,UDP,3936,48,48,48,48,48,48,48,48,48,48
41.177.24.249,1985,210.218.218.164,1985,UDP,11664,48,48,48,48,48,48,48,48,48,48
41.177.108.15,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
94.2.202.197,80,244.3.160.239,58796,TCP,259,44,135,40,40,0,0,0,0,0,0
94.2.202.197,80,244.3.160.239,58797,TCP,258,44,134,40,40,0,0,0,0,0,0
41.177.26.176,51647,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51647,UDP,214,214,0,0,0,0,0,0,0,0,0
151.77.15.248,62178,41.177.241.46,443,UDP,15802,201,185,185,185,89,185,185,185,185,185
244.3.153.117,49379,41.177.24.241,5222,TCP,650,114,40,114,114,114,40,114,0,0,0
90.210.201.231,13805,244.3.160.239,80,TCP,1253,64,52,1033,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,13805,TCP,357,64,52,137,52,52,0,0,0,0,0
244.3.40.192,1985,210.218.218.164,1985,UDP,7776,48,48,48,48,48,48,48,48,48,48
244.3.210.254,5900,41.177.244.177,56182,TCP,255959,178,178,280,178,178,178,366,504,178,178
41.177.244.177,56182,244.3.210.254,5900,TCP,32136,52,52,52,52,52,52,52,52,52,52
244.3.41.84,23,41.177.153.47,2251,TCP,27391,1300,194,40,1300,482,1019,40,1300,482,246
244.3.210.254,5900,41.177.244.185,51175,TCP,229228,260,170,296,170,170,170,679,170,170,152
41.177.244.185,51175,244.3.210.254,5900,TCP,27040,52,52,52,52,52,52,52,52,52,52
244.3.160.239,58798,94.2.202.197,80,TCP,1492,48,40,1284,40,40,40,0,0,0,0
41.177.26.176,51648,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51648,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51649,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51649,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51650,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51650,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.79.120,1126,41.177.98.220,7010,TCP,308,114,40,114,40,0,0,0,0,0,0
41.177.18.41,1985,210.218.218.164,1985,UDP,4288,48,48,48,48,48,48,48,48,48,44
41.177.98.220,7010,244.3.79.120,1126,TCP,2037,1051,986,0,0,0,0,0,0,0,0
41.177.26.176,80,68.157.168.253,49333,TCP,11564,1500,188,717,257,143,257,260,759,1500,467
41.177.26.176,51651,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51651,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51652,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51652,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51653,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51653,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51654,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51654,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51655,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51655,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51656,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51656,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51657,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51657,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.24.241,5222,244.3.153.117,49379,TCP,844,40,210,40,40,40,434,40,0,0,0
41.177.241.46,443,151.77.15.248,62178,UDP,6144,121,89,297,121,89,169,169,281,249,121
41.177.26.176,51658,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51658,UDP,214,214,0,0,0,0,0,0,0,0,0
94.2.202.197,80,244.3.160.239,58798,TCP,258,44,134,40,40,0,0,0,0,0,0
41.177.202.192,1985,210.218.218.164,1985,UDP,3888,48,48,48,48,48,48,48,48,48,48
41.177.26.176,51659,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51659,UDP,216,216,0,0,0,0,0,0,0,0,0
68.157.168.253,49333,41.177.26.176,80,TCP,1092,52,52,52,52,52,52,52,52,52,52
41.177.26.176,51660,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51660,UDP,216,216,0,0,0,0,0,0,0,0,0
41.177.3.224,48741,41.177.117.184,1607,TCP,31080,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1607,41.177.3.224,48741,TCP,33705,429,429,429,429,429,429,429,429,429,920
41.177.26.176,51661,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51661,UDP,216,216,0,0,0,0,0,0,0,0,0
41.177.108.68,1985,210.218.218.164,1985,UDP,8568,48,48,44,44,48,48,48,48,48,48
16.176.93.164,5244,244.3.160.239,80,TCP,1184,52,40,972,40,40,40,0,0,0,0
244.3.160.239,80,16.176.93.164,5244,TCP,2964,52,40,1500,629,663,40,40,0,0,0
253.244.77.186,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
41.177.4.192,1985,210.218.218.164,1985,UDP,3888,48,48,48,48,48,48,48,48,48,48
41.177.241.98,137,41.177.241.176,137,UDP,2340,78,78,78,78,78,78,78,78,78,78
41.177.181.91,1310,244.3.41.84,23,TCP,2210,50,40,50,40,50,40,50,40,50,40
151.77.15.118,1687,41.177.241.46,443,UDP,917200,185,121,185,185,185,185,185,185,185,89
244.3.153.33,1803,244.3.176.224,445,TCP,617301,93,40,120,130,52,40,144,144,132,114
244.3.176.224,445,244.3.153.33,1803,TCP,1457409,93,144,1190,108,1190,79,79,179,126,40
41.177.241.46,443,151.77.15.118,1687,UDP,1774646,185,89,1273,201,1273,169,169,265,217,121
244.3.160.186,1985,210.218.218.164,1985,UDP,11664,48,48,48,48,48,48,48,48,48,48
41.177.3.192,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
244.3.41.84,23,41.177.181.91,1310,TCP,9451,361,471,479,457,492,374,154,443,367,83
41.177.24.188,1985,210.218.218.164,1985,UDP,12864,48,48,48,48,48,48,48,48,48,48
41.177.31.186,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
244.3.153.197,54010,41.177.230.130,137,UDP,8658,78,78,78,78,78,78,78,78,78,78
41.177.98.192,1985,210.218.218.164,1985,UDP,7776,48,48,48,48,48,48,48,48,48,48
41.177.3.224,50396,41.177.117.184,1610,TCP,23817,349,40,1420,158,349,40,349,40,349,40
41.177.117.184,1610,41.177.3.224,50396,TCP,26793,429,1420,442,429,429,429,429,429,429,429
41.177.46.130,3098,91.91.91.91,15128,UDP,3864,84,84,84,84,84,84,84,84,84,84
41.177.241.254,3389,244.3.93.198,1904,TCP,13711,59,59,59,59,59,59,59,59,59,59
16.176.93.164,5056,244.3.160.239,80,TCP,1144,52,40,972,40,40,0,0,0,0,0
244.3.160.239,80,16.176.93.164,5056,TCP,781,52,40,609,40,40,0,0,0,0,0
244.3.160.239,58799,41.43.180.128,80,TCP,1277,48,40,1029,40,40,40,40,0,0,0
244.3.31.164,1985,210.218.218.164,1985,UDP,8480,48,48,48,48,48,48,44,44,48,48
41.177.26.176,51662,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51662,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.40.164,1985,210.218.218.164,1985,UDP,8576,48,48,48,48,48,48,48,48,44,44
41.43.180.128,80,244.3.160.239,58799,TCP,2997,44,40,303,1500,1070,40,0,0,0,0
41.177.26.55,80,244.3.160.248,44553,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.248,44553,41.177.26.55,80,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.26.176,51663,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51663,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51664,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51664,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51665,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51665,UDP,214,214,0,0,0,0,0,0,0,0,0
253.94.153.215,3086,253.37.253.167,22,TCP,7768,88,88,40,88,88,88,88,88,88,88
40.193.220.98,8147,41.177.241.46,4500,UDP,152846,29,152,104,176,344,368,208,144,128,112
90.210.201.231,14053,244.3.160.239,80,TCP,1263,64,52,1043,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,14053,TCP,357,64,52,137,52,52,0,0,0,0,0
90.210.201.231,15382,244.3.160.239,80,TCP,1273,64,52,1053,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,15382,TCP,357,64,52,137,52,52,0,0,0,0,0
145.95.41.41,1985,210.218.218.164,1985,UDP,4288,48,48,48,48,48,48,48,48,48,44
41.177.108.204,1985,210.218.218.164,1985,UDP,8576,48,48,44,44,48,48,48,48,48,48
41.177.3.224,40052,41.177.117.184,1610,TCP,26730,349,458,435,113,318,69,40,349,458,435
41.177.117.184,1610,41.177.3.224,40052,TCP,23935,429,305,237,62,348,212,429,305,237,62
244.3.160.239,58800,94.2.202.197,80,TCP,1502,48,40,1294,40,40,40,0,0,0,0
41.177.26.176,51666,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51666,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.160.239,58801,94.2.202.197,80,TCP,1512,48,40,1304,40,40,40,0,0,0,0
244.3.210.41,1985,210.218.218.164,1985,UDP,8576,48,48,48,48,48,48,48,48,44,44
41.177.26.176,51667,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51667,UDP,238,238,0,0,0,0,0,0,0,0,0
244.3.41.186,1985,210.218.218.164,1985,UDP,7872,48,48,48,48,48,48,48,48,48,48
41.177.26.176,51668,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51668,UDP,214,214,0,0,0,0,0,0,0,0,0
90.210.201.231,11573,244.3.160.239,80,TCP,1264,64,52,1044,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,11573,TCP,357,64,52,137,52,52,0,0,0,0,0
41.177.26.176,51669,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51669,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51670,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51670,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51671,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51671,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51672,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51672,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51673,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51673,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.46.164,1985,210.218.218.164,1985,UDP,8664,48,48,48,48,48,48,48,48,44,44
41.106.180.204,58774,41.177.241.46,443,TCP,3365,169,169,169,169,169,146,142,40,73,73
41.177.241.46,443,41.106.180.204,58774,TCP,1731,40,40,40,40,40,40,203,40,40,236
244.3.153.252,137,41.177.230.130,137,UDP,1344,96,96,96,96,96,96,96,96,96,96
41.177.26.176,51674,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51674,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.41.213,1985,210.218.218.164,1985,UDP,3936,48,48,48,48,48,48,48,48,48,48
94.2.202.197,80,244.3.160.239,58800,TCP,258,44,134,40,40,0,0,0,0,0,0
41.177.3.224,51373,41.177.117.184,1618,TCP,35310,349,458,435,113,318,69,572,40,349,458
41.177.117.184,1618,41.177.3.224,51373,TCP,33570,430,305,237,62,332,212,660,430,305,237
77.197.128.155,37914,41.177.26.176,80,TCP,678,48,40,350,40,40,40,40,40,40,0
94.2.202.197,80,244.3.160.239,58801,TCP,258,44,134,40,40,0,0,0,0,0,0
41.177.26.176,80,77.197.128.155,37914,TCP,10975,48,40,1500,95,800,255,255,255,1022,1500
244.3.160.239,58802,94.2.202.197,80,TCP,1503,48,40,1295,40,40,40,0,0,0,0
90.210.201.231,5122,244.3.160.239,80,TCP,1259,64,52,1039,52,52,0,0,0,0,0
244.3.160.239,80,90.210.201.231,5122,TCP,357,64,52,137,52,52,0,0,0,0,0
41.177.155.41,1985,210.218.218.164,1985,UDP,12996,48,48,48,44,44,44,48,48,48,48
41.177.26.176,51675,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51675,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,51676,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51676,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,51677,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,51677,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.161.192,1985,210.218.218.164,1985,UDP,11664,48,48,48,48,48,48,48,48,48,48
244.3.160.239,58803,94.2.202.197,80,TCP,1498,48,40,1290,40,40,40,0,0,0,0
41.177.3.224,51255,41.177.117.184,1605,TCP,35565,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1605,41.177.3.224,51255,TCP,38538,430,430,430,430,430,920,1420,442,237,985
151.77.15.128,3056,41.177.241.46,443,UDP,7550,89,169,169,169,169,153,121,201,185,185
41.177.241.46,443,151.77.15.128,3056,UDP,3065,89,281,121,121,89,265,121,89,489,265
