srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
117.244.108.91,1822,244.3.210.197,80,TCP,5955,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,117.244.108.91,1822,TCP,109926,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
244.3.160.239,64033,203.68.39.94,80,TCP,80,40,40,0,0,0,0,0,0,0,0
41.106.180.77,61602,41.177.241.46,443,UDP,38763,185,169,185,169,185,169,169,153,153,137
244.3.153.24,137,41.177.230.130,137,UDP,654,96,78,96,96,96,96,96,0,0,0
244.3.160.248,51386,41.177.26.55,80,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.26.55,80,244.3.160.248,51386,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.153.252,3034,41.177.24.241,443,TCP,1582,52,40,142,83,1185,40,40,0,0,0
41.177.24.241,443,244.3.153.252,3034,TCP,560,52,40,162,40,186,40,40,0,0,0
41.177.241.181,1985,210.218.218.164,1985,UDP,956,48,48,48,48,48,48,48,48,48,48
203.68.39.94,80,244.3.160.239,64032,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.239,80,254.204.210.149,5484,TCP,1207,271,856,40,40,0,0,0,0,0,0
41.106.176.15,33082,41.177.241.46,443,TCP,1014,151,151,151,151,151,73,73,40,73,0
41.177.241.46,443,41.106.176.15,33082,TCP,393,40,40,40,40,40,40,40,73,40,0
244.3.153.95,137,41.177.230.130,137,UDP,156,78,78,0,0,0,0,0,0,0,0
41.177.117.41,1985,210.218.218.164,1985,UDP,3000,48,48,48,48,48,48,48,48,48,48
203.68.39.94,80,244.3.160.239,64039,TCP,4129,48,40,1493,1488,1020,40,0,0,0,0
145.95.41.192,1985,210.218.218.164,1985,UDP,912,48,48,48,48,48,48,48,48,48,48
254.204.210.149,5484,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
145.95.81.118,161,41.177.3.81,54527,UDP,1139,1139,0,0,0,0,0,0,0,0,0
41.177.211.185,10211,244.3.160.239,80,TCP,2109,48,40,1420,481,40,40,40,0,0,0
244.3.160.239,80,41.177.211.185,10211,TCP,1999,48,40,40,1420,371,40,40,0,0,0
41.177.202.202,53,41.177.98.57,48147,UDP,176,176,0,0,0,0,0,0,0,0,0
41.177.98.57,48152,41.177.202.202,53,UDP,68,68,0,0,0,0,0,0,0,0,0
244.3.160.239,64046,30.222.71.108,80,TCP,2042,48,40,1500,294,40,40,40,40,0,0
77.197.128.168,61337,41.177.26.15,80,TCP,755,48,40,347,40,40,40,40,40,40,40
41.177.26.15,80,77.197.128.168,61337,TCP,19631,48,40,1500,1500,1500,1500,1500,1204,1500,1500
41.177.143.204,1985,210.218.218.164,1985,UDP,4000,48,48,48,48,44,44,44,44,48,48
41.177.106.41,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
77.197.128.12,40296,41.177.26.176,80,TCP,668,48,40,340,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.12,40296,TCP,11616,48,40,1500,1010,1500,57,1500,754,1500,304
41.177.3.164,1985,210.218.218.164,1985,UDP,2000,48,48,44,44,48,48,48,48,48,48
203.68.39.94,80,244.3.160.239,64043,TCP,541,48,40,413,40,0,0,0,0,0,0
203.68.39.94,80,244.3.160.239,64044,TCP,1572,48,40,1444,40,0,0,0,0,0,0
41.177.98.142,80,244.3.199.165,1526,TCP,108794,40,1420,1420,1420,1233,1420,1420,1420,1028,1420
244.3.3.145,9761,244.3.160.239,80,TCP,781,48,40,613,40,40,0,0,0,0,0
244.3.160.239,80,244.3.3.145,9761,TCP,1226,48,40,1058,40,40,0,0,0,0,0
253.37.253.43,23,253.213.108.71,1811,TCP,2416,315,886,800,100,315,0,0,0,0,0
203.68.39.94,80,244.3.160.239,64045,TCP,1573,48,40,1445,40,0,0,0,0,0,0
41.177.3.224,52682,41.177.117.184,1618,TCP,35862,1021,1264,642,113,667,1016,510,1420,671,661
41.177.117.184,1618,41.177.3.224,52682,TCP,26990,995,1003,237,62,531,531,379,40,40,1420
41.177.26.176,80,77.197.128.127,29984,TCP,11537,1181,1500,1333,1500,760,1500,821,1500,1442,0
176.41.89.121,80,244.3.160.239,63151,TCP,577778,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,63151,176.41.89.121,80,TCP,9920,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,41.177.40.117,5920,TCP,577778,1500,1340,1500,1340,1500,1500,639,1500,1340,1500
41.177.40.117,5920,244.3.160.239,80,TCP,7480,40,40,40,40,40,40,40,40,40,40
41.177.98.176,80,168.22.180.55,1414,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.98.57,48153,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48153,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,48154,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48154,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,48155,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48155,UDP,274,274,0,0,0,0,0,0,0,0,0
117.244.108.91,1821,244.3.210.197,80,TCP,5093,914,40,40,912,40,40,40,40,40,40
244.3.210.197,80,117.244.108.91,1821,TCP,39894,1500,1500,576,1500,1500,1500,1500,1500,1500,1500
145.95.41.186,1985,210.218.218.164,1985,UDP,912,48,48,48,48,48,48,48,48,48,48
168.22.180.55,1414,41.177.98.176,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.248,51680,41.177.26.193,80,TCP,12231,48,40,1174,40,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,51680,TCP,83127,48,40,1500,1500,1500,1500,1500,1500,1500,1500
41.106.180.77,43550,41.177.241.46,443,UDP,2044,169,185,185,185,121,185,185,185,185,185
117.244.108.91,1806,244.3.210.197,80,TCP,4955,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,117.244.108.91,1806,TCP,65989,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
41.177.116.186,1985,210.218.218.164,1985,UDP,912,48,48,48,48,48,48,48,48,48,48
41.177.26.214,56564,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,56564,UDP,240,240,0,0,0,0,0,0,0,0,0
41.177.26.214,56565,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,56565,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,56566,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,56566,UDP,146,146,0,0,0,0,0,0,0,0,0
41.177.26.214,56567,41.177.202.202,53,UDP,85,85,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,56567,UDP,138,138,0,0,0,0,0,0,0,0,0
41.177.26.214,56568,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,56568,UDP,216,216,0,0,0,0,0,0,0,0,0
30.222.71.108,80,244.3.160.239,64046,TCP,1985,48,40,40,1500,317,40,0,0,0,0
253.160.239.39,1521,253.37.253.167,63511,TCP,135775,250,251,249,251,248,249,251,251,249,40
253.37.253.167,63511,253.160.239.39,1521,TCP,42317,83,83,83,83,83,83,83,83,83,86
41.177.98.220,7030,244.3.79.4,1541,TCP,15886,329,149,344,394,149,407,457,149,40,407
41.177.202.202,53,41.177.98.57,48152,UDP,152,152,0,0,0,0,0,0,0,0,0
41.177.98.57,48156,41.177.202.202,53,UDP,68,68,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48156,UDP,152,152,0,0,0,0,0,0,0,0,0
41.177.26.176,80,16.225.224.127,18831,TCP,25977,304,45,364,42,46,1440,1440,304,1440,370
244.3.210.197,80,117.244.108.91,1817,TCP,96,48,48,0,0,0,0,0,0,0,0
77.197.128.127,29984,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
244.3.210.254,5900,41.177.244.177,56182,TCP,49965,178,349,526,178,280,178,178,186,135,177
41.177.244.177,56182,244.3.210.254,5900,TCP,6812,52,52,52,52,52,52,52,52,52,52
244.3.210.254,5900,41.177.244.185,51175,TCP,42696,170,746,170,273,129,170,170,170,169,800
41.177.244.185,51175,244.3.210.254,5900,TCP,5720,52,52,52,52,52,52,52,52,52,52
41.177.98.164,1985,210.218.218.164,1985,UDP,2000,48,48,48,48,44,44,48,48,48,48
41.177.46.26,137,41.177.46.91,137,UDP,156,78,78,0,0,0,0,0,0,0,0
41.177.46.26,138,41.177.46.91,138,UDP,422,211,211,0,0,0,0,0,0,0,0
145.95.149.185,20474,41.177.98.176,80,TCP,1016,896,40,40,40,0,0,0,0,0,0
244.3.160.41,1985,210.218.218.164,1985,UDP,2868,48,48,48,48,48,48,48,48,48,48
41.177.98.43,41749,41.177.202.202,53,UDP,74,74,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41749,UDP,132,132,0,0,0,0,0,0,0,0,0
41.177.98.43,41750,41.177.202.202,53,UDP,91,91,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41750,UDP,149,149,0,0,0,0,0,0,0,0,0
41.177.98.43,41751,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41751,UDP,141,141,0,0,0,0,0,0,0,0,0
41.177.98.43,41752,41.177.202.202,53,UDP,87,87,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41752,UDP,145,145,0,0,0,0,0,0,0,0,0
41.177.98.43,41753,41.177.202.202,53,UDP,74,74,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41753,UDP,219,219,0,0,0,0,0,0,0,0,0
244.3.153.197,54526,41.177.230.130,137,UDP,2028,78,78,78,78,78,78,78,78,78,78
41.177.98.43,38732,41.177.26.155,8010,TCP,2552,64,64,52,52,1004,1004,52,52,52,52
41.177.26.155,8010,41.177.98.43,38732,TCP,2048,64,64,52,52,804,804,52,52,52,52
41.177.46.252,137,41.177.46.91,137,UDP,468,78,78,78,78,78,78,0,0,0,0
254.204.210.149,9172,244.3.160.239,80,TCP,1891,52,40,1300,379,40,40,40,0,0,0
244.3.160.239,80,254.204.210.149,9172,TCP,832,52,40,40,248,372,40,40,0,0,0
254.204.210.149,11655,244.3.160.239,80,TCP,1694,52,40,1300,182,40,40,40,0,0,0
244.3.160.239,80,254.204.210.149,11655,TCP,1973,52,40,40,275,1300,186,40,40,0,0
41.177.98.176,80,145.95.149.185,20474,TCP,913,40,793,40,40,0,0,0,0,0,0
244.3.160.239,64047,203.68.39.94,80,TCP,1777,48,40,1500,69,40,40,40,0,0,0
244.3.160.239,64048,203.68.39.94,80,TCP,1605,48,40,1357,40,40,40,40,0,0,0
68.157.168.194,47365,41.177.26.91,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.26.91,80,68.157.168.194,47365,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.4,64726,210.218.218.213,45530,UDP,2646,126,126,126,126,126,126,126,126,126,126
151.43.219.4,61086,41.177.26.91,80,TCP,1607,60,52,356,52,52,52,52,52,52,52
41.177.26.91,80,151.43.219.4,61086,TCP,20834,64,52,1500,1500,1500,1500,1500,1500,1500,1500
244.3.164.41,1985,210.218.218.164,1985,UDP,1824,48,48,48,48,48,48,48,48,48,48
68.157.168.253,37672,41.177.26.176,80,TCP,2385,408,52,52,52,52,52,52,52,52,52
41.177.26.176,80,68.157.168.253,37672,TCP,25059,52,1500,235,812,242,242,242,245,595,1500
244.3.210.197,80,117.244.108.91,1816,TCP,96,48,48,0,0,0,0,0,0,0,0
41.177.211.185,6875,244.3.160.239,80,TCP,2914,48,40,1420,526,40,40,40,40,40,40
244.3.160.239,80,41.177.211.185,6875,TCP,46801,48,40,40,1420,761,745,1420,709,1420,709
41.177.241.254,3389,244.3.93.198,1904,TCP,3169,59,59,59,59,59,59,59,59,59,59
244.3.160.239,64049,30.222.71.108,80,TCP,2687,48,40,1500,339,40,40,40,40,40,40
244.3.153.197,54508,41.177.230.130,137,UDP,2028,78,78,78,78,78,78,78,78,78,78
41.177.202.199,1985,210.218.218.164,1985,UDP,956,48,48,48,48,48,48,48,48,48,48
244.3.61.68,1985,210.218.218.164,1985,UDP,2000,48,48,44,44,48,48,48,48,48,48
16.225.224.127,18831,41.177.26.176,80,TCP,1259,52,60,60,52,52,52,40,52,40,40
244.3.93.198,1904,41.177.241.254,3389,TCP,2190,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,117.244.108.91,1819,TCP,49329,1500,1500,1500,1500,1500,1500,1500,1152,1500,1500
151.77.15.90,1225,41.177.241.46,443,UDP,4239,169,185,169,185,169,169,281,169,169,169
244.3.153.41,137,41.177.230.130,137,UDP,846,78,96,96,96,96,96,96,96,96,0
41.177.93.251,1619,244.3.41.84,23,TCP,1956,132,40,54,40,132,40,65,40,326,40
16.225.224.127,18832,41.177.26.176,80,TCP,3381,52,40,557,471,40,40,575,40,461,40
41.177.26.176,80,16.225.224.127,18832,TCP,9233,52,40,222,40,341,1440,955,220,324,328
41.177.31.94,49240,244.3.47.39,3260,TCP,4154724,100,52,100,52,100,52,100,52,1420,1420
244.3.47.39,3260,41.177.31.94,49240,TCP,113868,100,100,100,100,52,52,100,100,52,100
244.3.31.192,1985,210.218.218.164,1985,UDP,1728,48,48,48,48,48,48,48,48,48,48
41.177.202.202,53,41.177.98.57,48148,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.98.57,48157,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48157,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,48158,244.3.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
16.225.224.127,18833,41.177.26.176,80,TCP,2868,52,460,40,40,40,460,40,462,40,577
41.177.26.176,80,16.225.224.127,18833,TCP,8417,52,40,326,1440,1440,1440,1440,369,40,324
203.68.39.94,80,244.3.160.239,64047,TCP,793,48,40,40,625,40,0,0,0,0,0
203.68.39.94,80,244.3.160.239,64048,TCP,1888,48,40,1493,267,40,0,0,0,0,0
244.3.210.197,80,117.244.108.91,1811,TCP,96,48,48,0,0,0,0,0,0,0,0
244.3.210.197,80,117.244.108.91,1809,TCP,96,48,48,0,0,0,0,0,0,0,0
77.197.128.143,40329,41.177.26.176,80,TCP,686,48,40,358,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.143,40329,TCP,11912,48,40,1500,1010,1500,1500,757,1500,1500,1500
15.186.110.142,38293,41.177.26.176,80,TCP,1277,60,52,541,52,52,52,52,52,52,52
41.177.26.176,80,15.186.110.142,38293,TCP,11173,64,52,1500,113,680,269,137,269,272,946
16.225.224.127,18834,41.177.26.176,80,TCP,2331,52,478,52,40,462,40,52,460,40,575
41.177.26.176,80,16.225.224.127,18834,TCP,4792,52,40,324,807,40,325,1440,425,425,324
41.177.98.57,48159,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48159,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,48160,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48160,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,48161,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,48161,UDP,214,214,0,0,0,0,0,0,0,0,0
151.77.15.152,60596,41.177.241.46,443,UDP,2044,89,185,185,185,185,185,185,201,185,185
41.177.241.46,443,151.77.15.152,60596,UDP,210,89,121,0,0,0,0,0,0,0,0
244.3.210.41,1985,210.218.218.164,1985,UDP,1904,44,44,48,48,48,48,48,48,48,48
41.177.26.176,80,77.197.128.165,42087,TCP,12403,1478,800,251,251,251,254,785,1500,889,1500
41.177.98.57,48162,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
