srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.202.202,53,41.177.26.176,38661,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.128.153,17924,41.177.26.176,80,TCP,595,48,40,347,40,40,40,40,0,0,0
41.177.26.176,80,77.197.128.153,17924,TCP,11612,48,40,1181,1500,565,825,1500,744,1500,550
77.197.128.224,48189,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
244.3.64.188,49908,41.177.241.46,443,UDP,644177,169,185,169,169,169,169,185,169,185,169
244.3.153.197,55609,41.177.230.130,137,UDP,9048,78,78,78,78,78,78,78,78,78,78
41.177.241.108,3389,244.3.93.198,4112,TCP,6448162,83,100,198,92,83,100,82,133,87,40
68.157.168.23,34515,41.177.26.176,80,TCP,1092,52,52,52,52,52,52,52,52,52,52
41.177.18.186,1985,210.218.218.164,1985,UDP,4080,48,48,48,48,48,48,48,48,48,48
41.177.26.176,80,124.39.24.160,15827,TCP,6984,1500,1500,235,821,684,1500,619,45,40,40
41.177.26.176,38662,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38662,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38663,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38663,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.128.224,29711,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.224,29711,TCP,11832,48,40,1181,1500,1500,1500,581,1500,591,1500
41.177.202.57,1985,210.218.218.164,1985,UDP,4128,48,48,48,48,48,48,48,48,48,48
68.157.168.224,56270,41.177.26.15,80,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.15,80,68.157.168.224,56270,TCP,104,52,52,0,0,0,0,0,0,0,0
15.186.110.132,56569,41.177.26.91,80,TCP,1260,60,52,576,52,52,52,52,52,52,52
41.177.26.91,80,15.186.110.132,56569,TCP,18142,64,52,1500,1500,1500,1500,1500,1500,1500,1500
41.177.26.176,38664,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38664,UDP,299,299,0,0,0,0,0,0,0,0,0
244.3.210.254,5900,41.177.244.177,56182,TCP,231918,340,505,175,175,152,330,1420,1420,755,123
41.177.26.176,38665,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38665,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.244.177,56182,244.3.210.254,5900,TCP,32864,52,52,52,52,52,52,52,52,52,52
41.177.26.176,38666,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38666,UDP,275,275,0,0,0,0,0,0,0,0,0
41.106.180.77,8005,41.177.241.46,443,UDP,8768,169,169,89,169,169,169,169,169,89,89
244.3.153.22,137,244.3.153.91,137,UDP,1872,78,78,78,78,78,78,78,78,78,78
244.3.210.254,5900,41.177.244.185,51175,TCP,217596,816,262,169,142,261,1420,1420,492,133,130
41.177.244.185,51175,244.3.210.254,5900,TCP,28600,52,52,52,52,52,52,52,52,52,52
122.244.155.71,46199,41.177.98.127,210,TCP,2398,146,52,131,52,80,52,131,188,166,52
41.177.26.176,38667,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38667,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38668,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38668,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38669,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38669,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.128.194,38737,41.177.26.176,80,TCP,683,48,40,355,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.194,38737,TCP,11917,48,40,1500,1010,1500,42,1500,744,1500,1500
41.177.26.176,38670,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38670,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38671,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38671,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38672,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38672,UDP,214,214,0,0,0,0,0,0,0,0,0
254.40.225.0,3072,244.3.160.239,80,TCP,1132,52,40,800,40,40,40,40,40,40,0
244.3.160.239,80,254.40.225.0,3072,TCP,9184,52,40,1500,629,1500,629,228,1500,629,1500
90.18.177.176,61418,41.177.98.127,210,TCP,483,48,40,131,136,48,40,40,0,0,0
41.177.98.127,210,90.18.177.176,61418,TCP,380,48,40,110,40,62,40,40,0,0,0
41.177.98.127,210,122.244.155.71,46199,TCP,41047,69,69,1500,1500,135,69,69,113,69,52
41.177.26.176,38673,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38673,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,80,15.186.110.142,50890,TCP,10835,1478,710,281,137,281,284,774,1500,1208,1500
41.177.26.176,38674,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38674,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,38675,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38675,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,38676,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38676,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38677,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38677,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38678,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38678,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38679,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38679,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38680,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38680,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.41.120,137,244.3.41.85,137,UDP,1716,78,78,78,78,78,78,78,78,78,78
41.177.26.176,80,77.197.128.241,50198,TCP,12743,1492,693,245,245,245,248,377,1500,841,1500
41.177.26.176,38681,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38681,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38682,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38682,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38683,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38683,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38684,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38684,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.230.164,1985,210.218.218.164,1985,UDP,17728,48,48,48,48,48,48,48,48,48,48
244.3.41.41,1985,210.218.218.164,1985,UDP,9048,48,48,48,48,48,48,48,48,44,44
41.177.26.176,38685,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38685,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38686,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38686,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38687,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38687,UDP,214,214,0,0,0,0,0,0,0,0,0
85.186.40.192,62341,244.3.210.197,80,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.210.197,80,85.186.40.192,62341,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.176,38688,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38688,UDP,214,214,0,0,0,0,0,0,0,0,0
85.186.40.192,62342,244.3.210.197,80,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.210.197,80,85.186.40.192,62342,TCP,104,52,52,0,0,0,0,0,0,0,0
41.177.26.176,38689,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38689,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.26.176,38690,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38690,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,38691,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38691,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.3.224,48741,41.177.117.184,1607,TCP,36383,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1607,41.177.3.224,48741,TCP,39363,429,429,429,429,429,429,429,920,1420,442
41.177.204.209,1985,210.218.218.164,1985,UDP,9048,48,48,44,44,48,48,48,48,48,48
41.177.26.176,80,77.197.128.203,58394,TCP,11647,1500,1010,1500,201,1500,744,1500,279,1500,1191
41.177.26.176,38692,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38692,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,38693,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38693,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,38694,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38694,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.98,43293,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.98,43293,UDP,190,190,0,0,0,0,0,0,0,0,0
41.177.26.176,38695,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38695,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,38696,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38696,UDP,275,275,0,0,0,0,0,0,0,0,0
41.106.180.204,58774,41.177.241.46,443,TCP,4364,169,169,73,40,141,139,40,73,73,40
41.177.241.46,443,41.106.180.204,58774,TCP,2519,40,40,40,73,40,346,40,40,342,40
244.3.153.252,137,41.177.230.130,137,UDP,192,96,96,0,0,0,0,0,0,0,0
41.177.26.176,38697,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38697,UDP,275,275,0,0,0,0,0,0,0,0,0
85.186.40.192,62343,244.3.210.197,80,TCP,104,52,52,0,0,0,0,0,0,0,0
15.186.110.142,50890,41.177.26.176,80,TCP,624,52,52,52,52,52,52,52,52,52,52
244.3.210.197,80,85.186.40.192,62343,TCP,104,52,52,0,0,0,0,0,0,0,0
214.26.117.94,54213,41.177.26.176,80,TCP,938,429,40,429,40,0,0,0,0,0,0
41.177.26.176,80,214.26.117.94,54213,TCP,1184,40,40,512,40,40,512,0,0,0,0
85.186.40.192,62344,244.3.210.197,80,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.210.197,80,85.186.40.192,62344,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.160.239,44322,188.68.161.130,80,TCP,1056,48,40,728,40,40,40,40,40,40,0
244.3.164.217,49346,244.3.164.161,137,UDP,312,78,78,78,78,0,0,0,0,0,0
41.177.98.98,32769,41.177.26.209,514,UDP,48350,129,129,129,129,109,109,109,109,115,115
41.177.176.197,13569,244.3.160.239,80,TCP,5878,48,40,576,576,558,40,40,40,40,40
244.3.160.239,80,41.177.176.197,13569,TCP,214010,48,40,40,40,1500,167,1500,629,908,1500
41.177.26.91,80,68.157.168.194,51986,TCP,456654,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
77.197.128.224,49749,41.177.26.176,80,TCP,606,48,40,358,40,40,40,40,0,0,0
41.177.26.176,80,77.197.128.224,49749,TCP,11928,48,40,1181,1500,1333,1500,760,1500,1131,1500
244.3.160.239,44323,177.202.64.15,80,TCP,4571,48,40,1500,63,40,40,40,40,40,40
244.3.41.84,23,41.177.40.57,1273,TCP,9106,764,40,699,40,636,40,655,40,655,40
176.41.89.121,80,244.3.160.239,43601,TCP,28085,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.164.164,1985,210.218.218.164,1985,UDP,4480,48,48,48,48,48,48,48,48,48,44
244.3.160.239,43601,176.41.89.121,80,TCP,560,40,40,40,40,40,40,40,40,40,40
244.3.160.239,80,41.177.40.117,14987,TCP,28045,1500,1340,1500,1340,1500,1500,639,1500,1340,1500
41.177.40.117,14987,244.3.160.239,80,TCP,440,40,40,40,40,40,40,40,40,40,40
77.197.128.241,50198,41.177.26.176,80,TCP,360,40,40,40,40,40,40,40,40,40,0
77.197.128.203,58394,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
124.39.24.160,15827,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
177.202.64.15,80,244.3.160.239,44323,TCP,210155,48,40,1500,187,1500,1500,1500,1500,1500,1500
253.37.253.43,23,253.180.253.117,2487,TCP,10905,337,883,1379,1377,1377,1377,1379,1379,1377,40
41.106.176.15,29201,41.177.241.46,443,TCP,4090,169,162,40,162,40,73,73,40,73,73
41.177.241.46,443,41.106.176.15,29201,TCP,2677,40,40,222,40,222,40,40,73,40,40
244.3.153.241,137,244.3.31.251,137,UDP,1248,96,96,96,96,96,96,96,96,96,96
68.157.168.194,51986,41.177.26.91,80,TCP,20561,52,52,52,52,52,52,52,52,52,52
244.3.93.198,1904,41.177.241.254,3389,TCP,9280,40,40,40,40,40,40,40,40,40,40
244.3.93.198,4112,41.177.241.108,3389,TCP,206460,40,40,40,40,69,40,69,69,69,69
244.3.160.239,80,41.177.176.106,3421,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.116.186,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
188.68.161.130,80,244.3.160.239,44322,TCP,9221,48,40,1500,1500,1500,1500,1500,1500,53,40
77.197.128.186,29059,41.177.26.176,80,TCP,646,48,40,358,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.186,29059,TCP,12060,48,40,1500,1010,1500,44,1500,760,1500,1223
41.177.26.176,38698,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38698,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.26.176,38699,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38699,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.26.176,38700,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38700,UDP,275,275,0,0,0,0,0,0,0,0,0
15.186.110.142,50978,41.177.26.176,80,TCP,1207,60,52,523,52,52,52,52,52,52,52
77.197.128.82,41440,41.177.26.176,80,TCP,761,48,40,393,40,40,40,40,40,40,40
41.177.26.176,80,15.186.110.142,50978,TCP,10265,64,52,1489,805,251,137,251,254,712,1500
41.177.26.176,80,77.197.128.82,41440,TCP,11161,48,40,1500,62,717,303,303,303,133,855
214.26.117.94,54216,41.177.26.176,80,TCP,649,60,40,429,40,40,40,0,0,0,0
41.177.26.176,80,214.26.117.94,54216,TCP,684,52,40,512,40,40,0,0,0,0,0
41.177.46.164,1985,210.218.218.164,1985,UDP,9048,48,48,48,48,48,48,48,48,44,44
218.218.218.218,68,91.91.91.91,67,UDP,17012,328,328,328,328,328,328,328,328,328,328
253.244.230.201,1985,210.218.218.164,1985,UDP,4524,48,48,48,48,44,48,48,48,48,48
244.3.4.164,1985,210.218.218.164,1985,UDP,13716,48,48,48,48,48,48,48,48,48,48
244.3.41.186,1985,210.218.218.164,1985,UDP,8352,48,48,48,48,48,48,48,48,48,48
253.37.253.43,23,253.213.108.176,1597,TCP,46050,1061,1211,1061,1354,855,1124,1162,1124,1162,1124
244.43.108.186,8475,41.177.26.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.26.176,80,244.43.108.186,8475,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.26.176,38701,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.26.176,38702,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38701,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38702,UDP,289,289,0,0,0,0,0,0,0,0,0
41.177.26.176,38703,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.26.176,38704,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38703,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.176,38704,UDP,265,265,0,0,0,0,0,0,0,0,0
