srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
244.3.39.224,49271,41.177.241.46,443,UDP,16183,1273,697,137,233,137,233,137,137,137,169
244.3.153.34,52687,41.177.24.241,993,TCP,1856,1190,614,52,0,0,0,0,0,0,0
244.3.160.204,8733,244.3.160.254,4000,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.160.254,4000,244.3.160.204,8733,TCP,80,40,40,0,0,0,0,0,0,0,0
142.224.111.68,5057,244.3.160.239,80,TCP,624,52,52,52,52,52,52,52,52,52,52
244.3.160.204,8737,244.3.160.239,443,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,8737,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.204,8739,244.3.160.239,80,TCP,120,40,40,40,0,0,0,0,0,0,0
244.3.160.239,80,244.3.160.204,8739,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.18.41,1985,210.218.218.164,1985,UDP,1048,44,48,48,48,48,48,48,48,48,48
41.177.26.176,80,68.157.168.43,38773,TCP,11414,911,825,717,257,143,257,260,772,1500,467
77.197.128.203,16243,41.177.26.176,80,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.98.57,61899,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61899,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.231,4588,41.177.26.176,80,TCP,641,48,40,353,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.231,4588,TCP,11682,48,40,1181,1500,73,324,1025,1500,740,1500
142.224.111.68,4913,244.3.160.239,80,TCP,156,52,52,52,0,0,0,0,0,0,0
244.3.160.239,80,142.224.111.68,4913,TCP,104,52,52,0,0,0,0,0,0,0,0
244.3.61.68,1985,210.218.218.164,1985,UDP,2096,48,48,48,48,48,48,44,44,48,48
41.177.98.57,61900,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61900,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61901,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61901,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.128.64,38761,41.177.26.176,80,TCP,120,40,40,40,0,0,0,0,0,0,0
41.177.98.57,61902,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61902,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61903,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61903,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61904,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61904,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61905,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
77.197.128.64,38839,41.177.26.176,80,TCP,637,48,40,349,40,40,40,40,40,0,0
41.177.202.202,53,41.177.98.57,61905,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,80,77.197.128.64,38839,TCP,11586,48,40,1500,1010,1500,56,1500,760,1500,737
41.177.98.57,61906,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61906,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.224,37869,41.177.26.176,80,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.31.41,1985,210.218.218.164,1985,UDP,2096,48,48,48,48,48,48,48,48,48,48
145.95.41.41,1985,210.218.218.164,1985,UDP,1048,48,48,48,48,48,48,48,48,48,48
77.197.210.117,21135,41.177.26.176,80,TCP,593,48,40,345,40,40,40,40,0,0,0
41.177.26.176,80,77.197.210.117,21135,TCP,11705,48,40,1500,1010,1500,48,1500,736,1500,905
151.77.15.40,2383,41.177.241.46,443,UDP,2844,361,393,249,169,361,393,249,169,121,89
244.3.153.111,2450,41.177.3.117,445,TCP,1702,280,312,156,83,280,312,156,83,40,0
184.4.145.77,3012,244.3.41.84,23,TCP,205,40,125,40,0,0,0,0,0,0,0
41.177.3.117,445,244.3.153.111,2450,TCP,1676,452,224,79,83,452,224,79,83,0,0
41.177.241.46,443,151.77.15.40,2383,UDP,2586,537,313,169,169,537,313,169,169,89,121
68.157.168.43,38773,41.177.26.176,80,TCP,1092,52,52,52,52,52,52,52,52,52,52
244.3.160.254,123,244.3.164.39,123,UDP,76,76,0,0,0,0,0,0,0,0,0
244.3.164.39,123,244.3.160.254,123,UDP,76,76,0,0,0,0,0,0,0,0,0
244.3.153.116,514,41.177.230.117,514,UDP,56575,201,213,227,214,223,200,203,203,200,227
244.3.160.186,1985,210.218.218.164,1985,UDP,3024,48,48,48,48,48,48,48,48,48,48
244.3.77.18,2493,244.3.41.84,23,TCP,1710,40,50,40,50,40,50,40,50,40,50
41.106.176.15,41343,41.177.241.46,443,TCP,33424,144,137,172,40,172,172,137,172,40,130
41.177.241.46,443,41.106.176.15,41343,TCP,66499,40,113,40,40,40,113,274,40,164,40
244.3.153.77,1477,244.3.176.118,3389,TCP,10297,71,64,99,99,99,64,99,57,99,113
244.3.176.118,3389,244.3.153.77,1477,TCP,5128,40,40,201,91,107,40,40,40,40,40
244.3.34.157,1448,244.3.41.84,23,TCP,1372,95,40,95,40,57,40,95,40,50,40
41.177.26.192,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
90.48.117.203,50457,41.177.241.46,443,UDP,11143,201,201,201,521,313,329,201,489,313,201
244.3.153.142,49633,41.177.31.98,22,TCP,672,112,112,112,112,112,112,0,0,0,0
244.3.41.84,23,244.3.34.157,1448,TCP,13632,67,556,826,762,40,1030,1042,1035,1034,1034
41.177.3.224,51211,41.177.117.184,1607,TCP,3930,40,349,40,349,40,349,40,349,40,349
142.224.111.68,14866,244.3.160.239,80,TCP,168,64,64,40,0,0,0,0,0,0,0
244.3.160.239,80,142.224.111.68,14866,TCP,104,52,52,0,0,0,0,0,0,0,0
77.197.210.81,6153,41.177.26.176,80,TCP,320,40,40,40,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.224,57651,TCP,13019,1500,1010,1500,1500,769,1500,1500,1500,1500,740
41.177.98.57,61907,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61907,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61908,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61908,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61910,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.98.57,61909,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61910,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61909,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61911,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61911,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61912,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61912,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61913,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61913,UDP,299,299,0,0,0,0,0,0,0,0,0
253.160.239.39,1521,253.37.253.167,63511,TCP,196274,246,245,249,251,40,245,243,251,40,250
41.177.98.57,61914,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61914,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61915,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61915,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.3.224,50371,41.177.117.184,1605,TCP,5857,1420,158,349,40,349,40,349,40,349,40
41.177.117.184,1605,41.177.3.224,50371,TCP,6592,1420,442,430,430,430,430,430,430,430,430
253.37.253.167,63511,253.160.239.39,1521,TCP,60740,86,83,83,83,83,83,83,83,83,83
77.197.210.224,38246,41.177.26.176,80,TCP,597,48,40,349,40,40,40,40,0,0,0
41.177.26.176,80,77.197.210.224,38246,TCP,12096,48,40,1500,1010,1500,1500,769,1500,1500,1500
41.177.116.186,1985,210.218.218.164,1985,UDP,960,48,48,48,48,48,48,48,48,48,48
46.186.151.231,1690,244.3.210.197,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.210.197,80,46.186.151.231,1690,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.98.164,1985,210.218.218.164,1985,UDP,2088,44,44,48,48,48,48,48,48,48,48
46.186.151.231,1689,244.3.210.197,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.210.197,80,46.186.151.231,1689,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.153.192,1985,210.218.218.164,1985,UDP,2016,48,48,48,48,48,48,48,48,48,48
253.244.77.186,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
41.177.31.164,1985,210.218.218.164,1985,UDP,2096,48,48,48,48,48,48,44,44,48,48
77.197.210.224,57651,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
244.3.164.192,1985,210.218.218.164,1985,UDP,960,48,48,48,48,48,48,48,48,48,48
41.177.4.164,1985,210.218.218.164,1985,UDP,1048,48,48,48,48,44,48,48,48,48,48
244.3.41.201,1985,210.218.218.164,1985,UDP,1048,48,44,48,48,48,48,48,48,48,48
41.177.24.188,1985,210.218.218.164,1985,UDP,3144,48,48,48,48,48,48,44,44,44,48
41.177.83.214,1985,210.218.218.164,1985,UDP,3144,48,48,48,48,48,48,48,48,48,48
41.177.31.98,22,244.3.153.142,49633,TCP,240,40,40,40,40,40,40,0,0,0,0
41.177.241.46,443,90.48.117.203,50457,UDP,9616,121,121,121,121,121,121,121,121,121,121
41.177.98.57,61916,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61916,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61917,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61917,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61918,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61918,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.3.224,40118,41.177.117.184,1613,TCP,35974,1044,1287,665,113,690,1039,533,1420,671,684
41.177.117.184,1613,41.177.3.224,40118,TCP,26054,995,1003,237,62,531,531,379,1420,671,82
244.3.210.254,5900,41.177.244.177,56182,TCP,59369,178,160,328,1420,1420,680,129,127,444,348
244.3.61.15,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
41.177.244.177,56182,244.3.210.254,5900,TCP,7904,52,52,52,52,52,52,52,52,52,52
244.3.210.254,5900,41.177.244.185,51175,TCP,51709,168,135,260,1420,1420,395,139,365,378,168
41.177.244.185,51175,244.3.210.254,5900,TCP,6760,52,52,52,52,52,52,52,52,52,52
244.3.160.248,47873,41.177.26.141,2641,UDP,111,111,0,0,0,0,0,0,0,0,0
41.177.26.141,2641,244.3.160.248,47873,UDP,423,423,0,0,0,0,0,0,0,0,0
244.3.41.84,1522,41.177.117.153,35553,TCP,5542,698,238,78,78,40,698,238,78,78,40
41.177.117.153,35553,244.3.41.84,1522,TCP,8434,302,40,256,237,1113,302,256,40,237,1113
244.3.160.4,64726,210.218.218.213,45530,UDP,3024,126,126,126,126,126,126,126,126,126,126
253.213.108.4,2841,253.37.253.43,23,TCP,360,50,50,40,40,50,50,40,40,0,0
77.197.210.71,62553,41.177.26.176,80,TCP,682,48,40,394,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.71,62553,TCP,13026,48,40,1500,1006,1500,207,1500,1006,1500,1500
253.37.253.43,23,253.213.108.4,2841,TCP,2260,1183,1077,0,0,0,0,0,0,0,0
41.177.241.254,3389,244.3.93.198,1904,TCP,3073260,59,59,1300,1300,1300,1300,1300,1106,991,1300
41.177.26.176,80,77.197.210.77,53705,TCP,11512,1500,1010,1500,45,1500,754,1500,300,1500,1181
41.177.98.57,61919,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61919,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.153.197,54990,41.177.230.130,137,UDP,2106,78,78,78,78,78,78,78,78,78,78
41.177.93.203,1133,244.3.41.84,23,TCP,4062,48,40,48,40,48,40,48,40,48,40
244.3.41.84,23,41.177.93.203,1133,TCP,90548,1420,672,1420,672,1420,672,1420,672,1420,672
41.177.98.57,61920,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61920,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.117.138,1985,210.218.218.164,1985,UDP,2096,48,48,48,48,48,48,48,48,48,48
41.177.98.57,61921,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61921,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61922,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61922,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.72.186,1985,210.218.218.164,1985,UDP,2016,48,48,48,48,48,48,48,48,48,48
41.177.117.160,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
244.3.41.84,23,244.3.77.18,2493,TCP,17056,1126,1014,1148,1014,1148,976,888,1000,888,938
41.177.26.176,80,77.197.210.47,18523,TCP,10973,1500,173,800,226,226,131,229,925,1500,1263
41.177.98.57,61923,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61923,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61924,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61924,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61925,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61925,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61926,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61926,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61927,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61927,UDP,214,214,0,0,0,0,0,0,0,0,0
151.77.12.31,57927,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,151.77.12.31,57927,TCP,52,52,0,0,0,0,0,0,0,0,0
151.77.12.31,57928,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
151.77.12.31,57929,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,151.77.12.31,57928,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,151.77.12.31,57929,TCP,52,52,0,0,0,0,0,0,0,0,0
151.77.12.31,57944,41.177.98.176,80,TCP,1151,64,52,811,52,52,40,40,40,0,0
41.177.98.176,80,151.77.12.31,57944,TCP,4668,64,52,52,1500,1500,1500,0,0,0,0
41.177.98.57,61928,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61928,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61929,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61929,UDP,214,214,0,0,0,0,0,0,0,0,0
224.241.255.13,56913,41.177.26.176,80,TCP,1290,60,52,866,52,52,52,52,52,52,0
41.177.26.176,80,224.241.255.13,56913,TCP,5942,64,52,1500,1500,287,1500,987,52,0,0
41.177.98.57,61930,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61930,UDP,214,214,0,0,0,0,0,0,0,0,0
151.77.15.210,1137,41.177.241.46,443,UDP,94693,1273,985,201,121,617,121,1273,985,1273,361
244.3.153.30,1801,41.177.4.167,1877,TCP,7516,1190,901,116,40,533,40,1190,901,1190,280
244.3.153.197,54690,41.177.230.130,137,UDP,2592,96,96,96,96,96,96,96,96,96,96
41.177.98.192,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
41.177.98.57,61931,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61931,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61932,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61932,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61933,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61933,UDP,275,275,0,0,0,0,0,0,0,0,0
77.197.210.77,53705,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
41.177.31.186,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
145.95.43.164,1985,210.218.218.164,1985,UDP,1048,48,48,48,48,44,48,48,48,48,48
244.3.90.142,2460,41.177.98.220,7010,TCP,154,114,40,0,0,0,0,0,0,0,0
244.3.153.197,54969,41.177.230.130,137,UDP,2106,78,78,78,78,78,78,78,78,78,78
209.47.155.57,25,244.3.210.255,1948,TCP,2337,55,54,78,77,54,40,40,40,40,55
244.3.210.255,1948,209.47.155.57,25,TCP,39900,46,84,68,46,1500,1500,1500,1500,1500,1500
41.177.3.224,49020,41.177.117.184,1606,TCP,5937,349,40,1420,158,40,40,349,40,349,40
41.177.117.184,1606,41.177.3.224,49020,TCP,6581,429,442,1420,429,429,429,429,429,429,429
77.197.210.47,18523,41.177.26.176,80,TCP,160,40,40,40,40,0,0,0,0,0,0
41.177.98.220,7010,244.3.90.142,2460,TCP,1167,40,1127,0,0,0,0,0,0,0,0
145.95.225.186,1985,210.218.218.164,1985,UDP,960,48,48,48,48,48,48,48,48,48,48
41.177.4.167,1877,244.3.153.30,1801,TCP,4449,40,1190,331,271,40,1190,742,271,122,59
41.177.241.46,443,151.77.15.210,1137,UDP,109590,121,1273,425,361,121,1273,825,361,201,153
41.177.3.224,50391,41.177.117.184,1610,TCP,8804,349,40,349,40,349,40,349,40,349,40
41.177.117.184,1610,41.177.3.224,50391,TCP,9518,429,429,429,429,429,920,1420,442,237,987
41.177.143.204,1985,210.218.218.164,1985,UDP,4192,48,48,48,48,48,48,48,48,48,48
77.197.210.224,57905,41.177.26.176,80,TCP,636,48,40,348,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.224,57905,TCP,11747,48,40,1181,1500,1346,1500,754,1500,1500,1500
244.3.141.213,1985,210.218.218.164,1985,UDP,1920,48,48,48,48,48,48,48,48,48,48
41.177.161.192,1985,210.218.218.164,1985,UDP,2880,48,48,48,48,48,48,48,48,48,48
68.157.168.194,45484,41.177.26.91,80,TCP,39553,401,52,52,52,52,52,52,52,52,52
244.3.251.51,1985,210.218.218.164,1985,UDP,1048,48,48,48,48,48,48,48,44,48,48
244.3.160.239,80,142.224.111.68,5466,TCP,2685,1400,1181,52,52,0,0,0,0,0,0
244.3.164.209,1985,210.218.218.164,1985,UDP,2096,48,48,44,44,48,48,48,48,48,48
41.177.98.57,61934,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61934,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.193,80,244.3.160.248,54642,TCP,80,40,40,0,0,0,0,0,0,0,0
41.177.26.193,80,244.3.160.248,54655,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.248,54642,41.177.26.193,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.160.248,54655,41.177.26.193,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.41.213,1985,210.218.218.164,1985,UDP,960,48,48,48,48,48,48,48,48,48,48
244.3.47.145,1145,41.177.98.121,6389,TCP,491,48,40,323,40,40,0,0,0,0,0
41.177.98.121,6389,244.3.47.145,1145,TCP,300,48,40,132,40,40,0,0,0,0,0
244.3.210.41,1985,210.218.218.164,1985,UDP,2096,48,48,48,48,48,48,48,48,44,44
77.197.128.203,16327,41.177.26.176,80,TCP,716,48,40,348,40,40,40,40,40,40,40
41.177.26.176,80,77.197.128.203,16327,TCP,11499,48,40,1500,1010,1500,1500,764,1500,1500,1415
41.177.98.121,39663,41.177.202.202,53,UDP,74,74,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.121,39663,UDP,140,140,0,0,0,0,0,0,0,0,0
41.177.98.57,61935,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61935,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61936,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61936,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61937,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61937,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.77,53786,41.177.26.176,80,TCP,668,48,40,340,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.77,53786,TCP,11716,48,40,1177,1500,159,1193,87,1500,754,1500
209.47.155.57,25,244.3.210.255,1944,TCP,739,55,54,78,83,54,40,40,40,40,40
244.3.210.255,1944,209.47.155.57,25,TCP,10084,46,84,74,46,1500,1500,1500,1500,1500,1500
41.177.26.91,80,68.157.168.194,45484,TCP,829433,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
41.177.241.254,1040,41.177.241.176,1100,UDP,7182,133,133,133,133,133,133,133,133,133,133
41.177.98.57,61938,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61938,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61939,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61939,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61940,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61940,UDP,275,275,0,0,0,0,0,0,0,0,0
253.116.254.64,2185,253.37.253.43,23,TCP,370,65,65,40,40,40,40,40,40,0,0
41.177.241.164,1985,210.218.218.164,1985,UDP,2096,48,48,44,44,48,48,48,48,48,48
41.177.161.164,1985,210.218.218.164,1985,UDP,3144,48,48,48,48,48,48,48,48,48,48
41.177.155.41,1985,210.218.218.164,1985,UDP,3144,48,48,48,48,48,48,48,48,48,44
41.177.26.176,80,77.197.210.103,61275,TCP,10891,813,813,705,287,287,287,858,1500,1167,1500
41.177.98.57,61941,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61941,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61942,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
