srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
77.197.210.152,34459,41.177.26.91,80,TCP,635,40,355,40,40,40,40,40,40,0,0
41.177.26.91,80,77.197.210.152,34459,TCP,15285,40,1500,1500,1500,1500,1500,1500,1500,1500,1500
210.197.167.105,3237,41.177.26.15,80,TCP,147208,40,40,40,40,40,40,52,52,52,52
41.177.26.15,80,210.197.167.105,3237,TCP,8485896,1492,1492,972,1492,1492,1492,1492,1492,972,1492
215.224.55.83,1899,41.177.26.15,80,TCP,1851,52,52,52,52,52,52,52,52,52,52
41.177.26.15,80,215.224.55.83,1899,TCP,41014,1500,1500,1500,1004,1500,1500,1500,1500,1500,1004
41.106.176.15,44756,41.177.241.46,443,TCP,133646,125,40,125,40,125,125,40,187,125,40
41.177.241.46,443,41.106.176.15,44756,TCP,359625,40,113,389,40,113,40,558,40,40,113
244.3.153.56,3891,244.3.176.118,3389,TCP,57636,52,52,52,52,52,52,52,52,54,52
244.3.176.118,3389,244.3.153.56,3891,TCP,256749,40,316,40,485,40,111,40,40,75,40
41.177.26.176,80,77.197.210.82,39272,TCP,11579,1500,1010,1500,1500,914,1500,726,1500,1429,0
168.181.152.57,55982,244.3.210.197,80,TCP,20306,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,168.181.152.57,55982,TCP,153895,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
41.177.106.209,1985,210.218.218.164,1985,UDP,9144,48,48,48,48,48,48,48,48,48,48
41.177.98.57,63657,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63657,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63658,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63658,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,63659,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63659,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,63660,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63660,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.210.164,1985,210.218.218.164,1985,UDP,9056,48,48,48,48,48,48,48,48,48,48
41.177.98.57,63661,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63661,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63662,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63662,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63663,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63663,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63664,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63664,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,80,68.157.168.139,50597,TCP,11102,1500,85,812,239,143,239,242,969,1500,255
41.177.98.57,63665,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63665,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63666,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63666,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63667,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63667,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63668,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63668,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63669,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63669,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63670,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63670,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63671,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63671,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63672,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
77.197.210.110,16926,41.177.26.176,80,TCP,642,48,40,354,40,40,40,40,40,0,0
41.177.202.202,53,41.177.98.57,63672,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.176,80,77.197.210.110,16926,TCP,12458,48,40,1500,1500,1500,1500,1500,1500,1500,1500
77.197.210.82,39272,41.177.26.176,80,TCP,200,40,40,40,40,40,0,0,0,0,0
41.177.98.57,63673,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63673,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63674,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63674,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63675,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63675,UDP,214,214,0,0,0,0,0,0,0,0,0
215.83.186.106,3626,41.177.26.15,80,TCP,11863,40,40,40,40,40,40,40,40,40,40
41.177.26.15,80,215.83.186.106,3626,TCP,229705,1492,1492,1255,1492,1492,1492,1492,1492,972,1492
90.48.117.203,50457,41.177.241.46,443,UDP,137798,153,201,201,185,185,121,121,121,201,201
244.3.153.142,55991,244.3.202.202,53,UDP,65,65,0,0,0,0,0,0,0,0,0
244.3.153.116,514,41.177.230.117,514,UDP,1319183,225,227,199,227,203,204,227,204,225,204
41.177.26.176,80,122.39.210.202,26053,TCP,10956,1403,686,280,125,1248,1420,1420,1420,1420,1420
244.3.202.202,53,244.3.153.142,55991,UDP,478,478,0,0,0,0,0,0,0,0,0
41.177.241.46,443,90.48.117.203,50457,UDP,381113,569,121,121,185,185,361,121,121,121,121
41.177.98.57,63676,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63676,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63677,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63677,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63678,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63678,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63679,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63679,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.117,32774,41.177.26.209,514,UDP,3720,137,359,140,223,323,137,386,140,137,361
244.3.39.186,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.143.186,1985,210.218.218.164,1985,UDP,16512,48,48,48,48,48,48,48,48,48,48
244.3.93.198,1904,41.177.241.254,3389,TCP,3523558,40,40,40,40,40,40,40,40,40,40
41.177.98.57,63680,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63680,UDP,214,214,0,0,0,0,0,0,0,0,0
68.157.168.139,50597,41.177.26.176,80,TCP,936,52,52,52,52,52,52,52,52,52,52
41.177.98.57,63681,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63681,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,63682,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63682,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,63683,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63683,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.153.197,60598,41.177.230.130,137,UDP,2112,96,96,96,96,96,96,96,96,96,96
77.197.128.18,36925,41.177.26.91,80,TCP,651,48,40,363,40,40,40,40,40,0,0
41.177.26.91,80,77.197.128.18,36925,TCP,13763,48,40,1500,1500,1500,1500,1500,1500,1500,1500
41.177.46.192,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
244.3.41.213,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
41.177.18.186,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
168.181.152.57,55981,244.3.210.197,80,TCP,5906,40,40,40,40,40,40,40,40,40,40
244.3.210.197,80,168.181.152.57,55981,TCP,79381,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
244.3.153.197,51619,41.177.230.130,137,UDP,2112,96,96,96,96,96,96,96,96,96,96
41.177.241.254,1040,41.177.241.176,1100,UDP,31122,133,133,133,133,133,133,133,133,133,133
122.39.210.202,26053,41.177.26.176,80,TCP,480,40,40,40,40,40,40,40,40,40,40
244.3.160.248,65235,41.177.26.193,80,TCP,1972,48,40,1500,144,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,65235,TCP,5931,48,40,40,40,260,1500,1500,1500,923,40
122.39.210.202,13659,41.177.26.176,80,TCP,1085,48,40,597,40,40,40,40,40,40,40
41.177.26.176,80,122.39.210.202,13659,TCP,21659,44,40,245,680,1420,864,1420,1372,899,679
41.177.199.12,2171,41.177.98.220,7010,TCP,158,118,40,0,0,0,0,0,0,0,0
41.177.26.214,46050,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,46050,UDP,240,240,0,0,0,0,0,0,0,0,0
41.177.26.214,46051,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,46051,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,46052,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,46052,UDP,146,146,0,0,0,0,0,0,0,0,0
41.177.26.214,46053,41.177.202.202,53,UDP,85,85,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,46053,UDP,138,138,0,0,0,0,0,0,0,0,0
41.177.26.214,46054,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,46054,UDP,216,216,0,0,0,0,0,0,0,0,0
41.177.98.220,7010,41.177.199.12,2171,TCP,178,178,0,0,0,0,0,0,0,0,0
41.177.31.41,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
244.3.160.41,1985,210.218.218.164,1985,UDP,13572,48,48,48,44,44,44,48,48,48,48
41.106.180.204,58774,41.177.241.46,443,TCP,8125,135,136,169,169,169,169,169,169,169,73
41.177.241.46,443,41.106.180.204,58774,TCP,4389,40,576,40,40,608,40,40,40,40,40
244.3.153.252,63706,244.3.202.202,53,UDP,62,62,0,0,0,0,0,0,0,0,0
145.95.41.192,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
244.3.202.202,53,244.3.153.252,63706,UDP,503,503,0,0,0,0,0,0,0,0,0
41.177.26.46,80,219.241.64.202,8700,TCP,40,40,0,0,0,0,0,0,0,0,0
41.177.3.192,1985,210.218.218.164,1985,UDP,8352,48,48,48,48,48,48,48,48,48,48
122.39.210.202,4153,41.177.26.15,80,TCP,2355,48,40,147,40,40,40,40,40,40,40
41.177.26.15,80,122.39.210.202,4153,TCP,149618,44,40,294,1420,1420,1420,1420,1420,1332,1420
77.197.210.202,49837,41.177.26.15,80,TCP,715,48,40,347,40,40,40,40,40,40,40
41.177.26.15,80,77.197.210.202,49837,TCP,31644,48,40,1500,1500,1500,1500,1500,1204,1500,1500
41.177.98.57,63684,41.177.202.202,53,UDP,73,73,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63684,UDP,124,124,0,0,0,0,0,0,0,0,0
244.3.160.204,62598,244.3.160.89,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4001,244.3.160.204,62598,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62599,244.3.160.89,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4002,244.3.160.204,62599,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62600,244.3.160.89,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2048,244.3.160.204,62600,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62601,244.3.160.89,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.89,80,244.3.160.204,62601,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,62602,244.3.160.89,443,TCP,252,44,88,40,40,40,0,0,0,0,0
244.3.160.89,443,244.3.160.204,62602,TCP,3309,44,40,1500,1500,105,40,40,40,0,0
244.3.160.204,62603,244.3.160.89,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2784,244.3.160.204,62603,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62604,244.3.160.254,4000,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,4000,244.3.160.204,62604,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,62605,244.3.160.254,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4001,244.3.160.204,62605,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62606,244.3.160.254,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4002,244.3.160.204,62606,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62607,244.3.160.254,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2048,244.3.160.204,62607,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62608,244.3.160.254,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,443,244.3.160.204,62608,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,62609,244.3.160.254,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,80,244.3.160.204,62609,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,62610,244.3.160.239,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,62610,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,62611,244.3.160.239,8080,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.164.164,1985,210.218.218.164,1985,UDP,4480,48,48,48,48,48,48,48,48,44,48
244.3.160.239,8080,244.3.160.204,62611,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,62612,244.3.160.239,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.160.204,62612,TCP,124,44,40,40,0,0,0,0,0,0,0
219.241.64.202,8700,41.177.26.46,80,TCP,80,40,40,0,0,0,0,0,0,0,0
244.3.210.254,5900,41.177.244.177,56182,TCP,239912,174,175,335,418,175,151,332,1420,1420,967
41.177.244.177,56182,244.3.210.254,5900,TCP,33904,52,52,52,52,52,52,52,52,52,52
41.177.98.143,8001,244.56.67.116,3589,TCP,25396,78,78,78,78,79,141,104,89,120,266
244.3.210.254,5900,41.177.244.185,51175,TCP,220043,169,169,841,169,134,265,1420,1420,628,139
41.177.244.185,51175,244.3.210.254,5900,TCP,29900,52,52,52,52,52,52,52,52,52,52
41.177.204.41,1985,210.218.218.164,1985,UDP,8256,48,48,48,48,48,48,48,48,48,48
41.177.18.41,1985,210.218.218.164,1985,UDP,4572,48,48,44,48,48,48,48,48,48,48
41.177.194.177,10532,244.3.160.239,80,TCP,1541,48,40,1373,40,40,0,0,0,0,0
244.3.160.239,80,41.177.194.177,10532,TCP,824,48,40,656,40,40,0,0,0,0,0
41.177.98.57,63685,41.177.202.202,53,UDP,73,73,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63685,UDP,124,124,0,0,0,0,0,0,0,0,0
77.197.210.51,3928,41.177.26.176,80,TCP,722,48,40,394,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.51,3928,TCP,11837,48,40,824,1500,1500,393,1500,754,1500,1500
41.177.194.177,6478,244.3.160.239,80,TCP,1524,48,40,1356,40,40,0,0,0,0,0
244.3.160.239,80,41.177.194.177,6478,TCP,809,48,40,641,40,40,0,0,0,0,0
244.3.160.239,48282,94.2.202.98,80,TCP,1447,48,40,1239,40,40,40,0,0,0,0
41.177.202.192,1985,210.218.218.164,1985,UDP,4176,48,48,48,48,48,48,48,48,48,48
244.3.177.30,1699,41.177.98.220,7030,TCP,2098,95,123,40,105,105,40,154,123,40,112
244.3.153.252,60242,244.3.202.202,53,UDP,63,63,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.252,60242,UDP,535,535,0,0,0,0,0,0,0,0,0
94.2.202.98,80,244.3.160.239,48282,TCP,718,48,590,40,40,0,0,0,0,0,0
41.177.98.220,7030,244.3.177.30,1699,TCP,5747,429,40,798,222,258,184,40,459,111,40
41.177.98.57,63686,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63686,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,63687,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63687,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,63688,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,63688,UDP,275,275,0,0,0,0,0,0,0,0,0
244.56.67.116,3589,41.177.98.143,8001,TCP,3559,40,40,40,40,40,40,40,40,40,61
41.177.194.177,13156,244.3.160.239,80,TCP,1610,48,40,1442,40,40,0,0,0,0,0
244.3.160.239,80,41.177.194.177,13156,TCP,818,48,40,650,40,40,0,0,0,0,0
244.3.160.239,48283,94.2.202.98,80,TCP,1533,48,40,1325,40,40,40,0,0,0,0
41.177.24.188,1985,210.218.218.164,1985,UDP,13716,48,48,48,48,48,48,48,48,48,48
77.197.210.224,5725,41.177.26.15,80,TCP,1515,48,40,347,40,40,40,40,40,40,40
41.177.26.15,80,77.197.210.224,5725,TCP,74825,48,40,1500,1500,1500,1500,1500,1204,1500,1500
41.177.244.192,1985,210.218.218.164,1985,UDP,4128,48,48,48,48,48,48,48,48,48,48
41.177.98.192,1985,210.218.218.164,1985,UDP,8352,48,48,48,48,48,48,48,48,48,48
41.177.244.177,54781,244.3.210.254,19813,TCP,357911,114,52,176,52,374,52,52,92,52,88
244.3.210.254,19813,41.177.244.177,54781,TCP,669877,70,70,52,70,80,338,70,214,70,80
194.47.193.89,2447,41.177.98.143,8001,TCP,116,76,40,0,0,0,0,0,0,0,0
41.177.98.143,8001,194.47.193.89,2447,TCP,122,122,0,0,0,0,0,0,0,0,0
94.2.202.98,80,244.3.160.239,48283,TCP,909,48,781,40,40,0,0,0,0,0,0
244.3.210.192,1985,210.218.218.164,1985,UDP,8352,48,48,48,48,48,48,48,48,48,48
41.177.98.31,123,244.157.67.98,123,UDP,304,76,76,76,76,0,0,0,0,0,0
244.157.67.98,123,41.177.98.31,123,UDP,304,76,76,76,76,0,0,0,0,0,0
41.177.83.214,1985,210.218.218.164,1985,UDP,13716,48,48,48,48,48,48,48,48,48,48
244.3.153.252,137,244.3.31.251,137,UDP,906,96,96,96,96,96,96,96,78,78,78
244.3.79.4,1541,41.177.98.220,7030,TCP,3486,113,168,40,137,40,113,168,40,137,40
41.177.98.220,7030,244.3.79.4,1541,TCP,5013,149,211,261,149,267,317,149,268,318,149
244.3.210.41,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
68.157.168.135,40598,244.3.210.197,80,TCP,630,60,52,362,52,52,52,0,0,0,0
244.3.210.197,80,68.157.168.135,40598,TCP,410,60,246,52,52,0,0,0,0,0,0
41.177.108.68,1985,210.218.218.164,1985,UDP,9144,48,48,44,44,48,48,48,48,48,48
145.95.41.186,1985,210.218.218.164,1985,UDP,4128,48,48,48,48,48,48,48,48,48,48
41.177.241.67,1985,210.218.218.164,1985,UDP,4128,48,48,48,48,48,48,48,48,48,48
41.177.194.177,14857,244.3.160.239,80,TCP,1558,48,40,1390,40,40,0,0,0,0,0
244.3.160.239,80,41.177.194.177,14857,TCP,981,48,40,813,40,40,0,0,0,0,0
168.181.152.57,55974,244.3.210.197,80,TCP,19544,40,40,40,40,40,40,40,40,40,40
244.3.160.239,48284,94.2.202.203,80,TCP,1578,48,40,1370,40,40,40,0,0,0,0
118.41.124.164,1884,41.177.26.91,80,TCP,2620,40,40,40,40,40,52,52,52,52,52
41.177.26.91,80,118.41.124.164,1884,TCP,89361,1500,1500,1500,93,1500,1500,1500,1500,1500,1500
41.177.26.192,1985,210.218.218.164,1985,UDP,8352,48,48,48,48,48,48,48,48,48,48
176.41.89.121,80,244.3.160.239,46733,TCP,174096,1420,1420,1420,1420,1420,1420,799,1420,1420,1420
244.3.160.239,80,41.177.40.117,15225,TCP,174056,1500,1340,1500,1340,1500,1500,639,1500,1340,1500
41.177.40.117,15225,244.3.160.239,80,TCP,2280,40,40,40,40,40,40,40,40,40,40
244.3.160.210,138,244.3.160.91,138,UDP,606,202,202,202,0,0,0,0,0,0,0
244.3.160.210,137,244.3.160.91,137,UDP,1404,78,78,78,78,78,78,78,78,78,78
244.3.31.164,1985,210.218.218.164,1985,UDP,8960,48,48,48,48,48,48,48,48,48,48
244.3.41.201,1985,210.218.218.164,1985,UDP,4572,48,48,44,48,48,48,48,48,48,48
244.3.160.186,1985,210.218.218.164,1985,UDP,12528,48,48,48,48,48,48,48,48,48,48
94.2.202.203,80,244.3.160.239,48284,TCP,934,48,40,766,40,40,0,0,0,0,0
41.177.24.249,1985,210.218.218.164,1985,UDP,12528,48,48,48,48,48,48,48,48,48,48
41.177.46.225,138,41.177.46.91,138,UDP,458,229,229,0,0,0,0,0,0,0,0
15.217.118.116,32658,41.177.26.176,80,TCP,16696,984,40,40,40,40,40,984,40,40,40
122.39.210.202,29719,41.177.26.15,80,TCP,7707,48,40,619,40,40,40,40,40,40,40
41.177.26.15,80,122.39.210.202,29719,TCP,234091,44,40,351,1420,1420,1420,1420,1420,1332,1420
77.197.210.67,12801,41.177.26.176,80,TCP,750,48,40,382,40,40,40,40,40,40,40
41.177.26.176,80,77.197.210.67,12801,TCP,10957,48,40,897,793,705,131,292,292,295,571
41.177.241.108,3389,244.3.93.198,4112,TCP,21117,89,85,89,81,81,81,89,85,91,81
41.177.26.176,80,15.217.118.116,32658,TCP,152893,40,788,793,705,279,131,279,282,543,1472
