srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.98.176,80,41.64.217.244,1217,TCP,249,209,40,0,0,0,0,0,0,0,0
41.177.3.203,58381,41.177.3.224,1791,TCP,44730,365,40,365,40,365,40,365,40,365,40
41.177.3.224,1791,41.177.3.203,58381,TCP,47734,428,428,428,428,428,428,428,428,428,920
244.3.4.192,1985,210.218.218.164,1985,UDP,15264,48,48,48,48,48,48,48,48,48,48
244.3.47.41,1985,210.218.218.164,1985,UDP,10960,48,48,48,48,48,48,48,48,48,48
41.177.98.57,38304,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38304,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,38305,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38305,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,38306,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38306,UDP,275,275,0,0,0,0,0,0,0,0,0
68.33.224.93,42601,41.177.98.176,80,TCP,1098,52,40,806,40,40,40,40,40,0,0
68.33.224.93,43996,41.177.98.176,80,TCP,1098,52,40,806,40,40,40,40,40,0,0
68.33.224.93,41001,41.177.98.176,80,TCP,1103,52,40,811,40,40,40,40,40,0,0
41.177.98.176,80,68.33.224.93,42601,TCP,12959,52,40,338,1500,1500,1500,1500,1500,1500,1500
41.177.98.176,80,68.33.224.93,43996,TCP,12287,52,40,338,1500,1500,1500,1500,1500,1500,1500
41.177.98.176,80,68.33.224.93,41001,TCP,12951,52,40,338,1500,1500,1500,1500,1500,1500,1500
244.3.210.192,1985,210.218.218.164,1985,UDP,10176,48,48,48,48,48,48,48,48,48,48
68.157.168.224,53808,41.177.26.15,80,TCP,3034,60,52,374,52,52,52,52,52,52,52
41.177.26.15,80,68.157.168.224,53808,TCP,128032,64,52,1500,1500,1500,1500,1500,1276,1500,1500
41.64.217.244,1220,41.177.98.176,80,TCP,633,473,40,40,40,40,0,0,0,0,0
41.177.98.176,80,41.64.217.244,1220,TCP,247,207,40,0,0,0,0,0,0,0,0
41.177.72.41,1985,210.218.218.164,1985,UDP,11048,48,48,48,48,48,48,48,48,44,44
77.197.128.31,32798,41.177.26.176,80,TCP,636,48,40,348,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.31,32798,TCP,11524,48,40,1500,1010,1500,1500,756,1500,738,1500
41.177.98.57,38307,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38307,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.123,62059,41.177.26.176,80,TCP,712,48,40,344,40,40,40,40,40,40,40
41.177.26.176,80,77.197.210.123,62059,TCP,11662,48,40,1500,1010,1500,1500,752,1500,409,1500
41.177.98.57,38308,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38308,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,38309,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38309,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38310,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38310,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.116.204,1985,210.218.218.164,1985,UDP,5572,48,44,48,48,48,48,48,48,48,48
244.3.77.239,51805,41.177.241.46,443,TCP,1860,73,73,40,73,73,40,73,73,40,73
41.177.241.46,443,244.3.77.239,51805,TCP,1930,40,40,40,73,40,40,40,73,40,40
41.177.26.176,80,77.197.210.80,36934,TCP,11327,1500,181,705,292,292,131,295,781,1500,1461
41.177.98.57,38311,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38311,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38312,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38312,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,38313,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38313,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38314,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38314,UDP,214,214,0,0,0,0,0,0,0,0,0
215.224.91.90,11033,244.3.160.239,80,TCP,3121,48,40,1033,40,40,40,40,40,40,40
244.3.160.239,80,215.224.91.90,11033,TCP,102784,48,40,411,1500,185,1500,706,1500,629,1500
41.177.98.57,38315,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38315,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38316,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38316,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,38317,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38317,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38318,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38318,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.64.188,49908,41.177.241.46,443,UDP,312460,169,169,169,169,169,169,169,169,169,169
244.3.153.197,50753,41.177.230.130,137,UDP,11154,78,78,78,78,78,78,78,78,78,78
244.3.153.197,54010,41.177.230.130,137,UDP,11076,78,78,78,78,78,78,78,78,78,78
244.3.153.197,64846,41.177.230.130,137,UDP,11154,78,78,78,78,78,78,78,78,78,78
41.177.98.57,38319,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38319,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,38320,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38320,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,38321,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.106.176.15,56908,41.177.241.46,443,TCP,37043,141,171,153,145,237,153,145,169,40,156
41.177.202.202,53,41.177.98.57,38321,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.241.46,443,41.106.176.15,56908,TCP,216153,40,261,40,40,156,40,40,146,40,40
244.3.153.102,1464,41.177.3.18,5730,TCP,3812,68,98,80,72,164,80,72,96,83,40
41.177.3.18,5730,244.3.153.102,1464,TCP,6585,188,83,73,68,77,73,68,40,76,1190
244.3.41.84,23,41.177.56.222,1620,TCP,52171,433,40,40,1305,40,40,1156,40,1121,40
41.177.98.57,38322,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38322,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,38323,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38323,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,38324,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38324,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.41.186,1985,210.218.218.164,1985,UDP,10080,48,48,48,48,48,48,48,48,48,48
244.3.90.239,51629,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.90.239,51636,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51629,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.90.239,51637,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.90.239,51639,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51636,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.90.239,51640,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51637,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51639,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.90.239,51641,41.177.98.176,80,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51640,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.176,80,244.3.90.239,51641,TCP,52,52,0,0,0,0,0,0,0,0,0
244.3.160.239,56828,151.57.67.43,80,TCP,1605,48,40,797,40,40,40,40,40,40,40
41.177.202.192,1985,210.218.218.164,1985,UDP,5040,48,48,48,48,48,48,48,48,48,48
77.197.210.80,36934,41.177.26.176,80,TCP,240,40,40,40,40,40,40,0,0,0,0
151.57.67.43,80,244.3.160.239,56828,TCP,97722,48,40,538,85,78,1495,1500,1466,1500,1500
244.3.176.68,1985,210.218.218.164,1985,UDP,5480,48,48,48,48,48,48,48,48,48,44
151.77.15.128,1150,41.177.241.46,443,UDP,66734,185,169,169,185,185,121,121,89,121,121
244.3.153.48,137,41.177.230.130,137,UDP,3552,96,96,96,96,96,96,96,96,96,96
244.3.41.84,23,194.66.204.209,4513,TCP,45219,52,1144,52,483,1132,52,1173,289,52,1420
194.150.26.75,2552,41.177.98.176,80,TCP,1979,576,312,40,40,40,40,40,40,40,576
41.177.98.176,80,194.150.26.75,2552,TCP,16843,40,1420,1420,1420,1233,1420,1420,1420,1028,1420
41.177.3.203,58386,41.177.3.224,1791,TCP,31450,365,40,365,40,365,40,365,40,365,40
41.177.3.224,1791,41.177.3.203,58386,TCP,35534,428,428,428,428,428,428,428,428,1500,591
244.160.160.144,53261,41.177.98.143,8001,TCP,285,76,40,49,40,40,40,0,0,0,0
41.177.98.143,8001,244.160.160.144,53261,TCP,1733,122,40,1340,151,40,40,0,0,0,0
41.177.3.224,38681,41.177.117.184,1607,TCP,35680,349,459,436,113,318,69,40,349,459,436
41.177.117.184,1607,41.177.3.224,38681,TCP,31620,429,305,237,62,334,212,429,305,237,62
77.197.210.186,52172,41.177.26.176,80,TCP,645,48,40,357,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.186,52172,TCP,11668,48,40,1500,1010,1500,1500,752,1500,422,1500
244.3.77.239,50711,41.177.241.46,443,UDP,6341,153,153,153,153,89,89,153,89,89,89
244.3.153.39,61994,41.177.202.202,53,UDP,64,64,0,0,0,0,0,0,0,0,0
41.177.202.202,53,244.3.153.39,61994,UDP,266,266,0,0,0,0,0,0,0,0,0
41.177.241.46,443,244.3.77.239,50711,UDP,8402,345,329,409,409,89,393,89,89,89,89
41.177.98.57,38325,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38325,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.153.197,54264,41.177.230.130,137,UDP,11154,78,78,78,78,78,78,78,78,78,78
244.3.39.224,49271,41.177.241.46,443,UDP,138803,169,201,137,137,169,137,137,137,169,137
244.3.153.34,52684,41.177.24.241,993,TCP,6058,86,52,87,52,116,52,129,52,86,52
244.3.153.34,52687,41.177.24.241,993,TCP,61810,108,52,88,52,115,52,128,1190,614,52
41.177.204.64,1985,210.218.218.164,1985,UDP,5088,48,48,48,48,48,48,48,48,48,48
41.177.98.57,38326,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38326,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,38327,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38327,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,38328,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38328,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.210.164,1985,210.218.218.164,1985,UDP,11048,44,44,48,48,48,48,48,48,48,48
77.197.210.80,37261,41.177.26.176,80,TCP,732,48,40,324,40,40,40,40,40,40,40
41.177.26.176,80,77.197.210.80,37261,TCP,29017,48,40,1500,1500,324,1500,1500,1458,1343,1487
41.177.241.254,3389,244.3.93.198,1904,TCP,17674,59,59,59,59,59,59,59,59,59,59
41.177.26.176,80,77.197.210.160,15096,TCP,10883,1500,323,800,226,226,226,133,709,1500,1178
41.177.98.57,38329,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,38329,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.205,123,244.157.156.98,123,UDP,380,76,76,76,76,76,0,0,0,0,0
244.157.156.98,123,41.177.26.205,123,UDP,380,76,76,76,76,76,0,0,0,0,0
